event ID: 681	scintillation events:2461	Cerenkov events: 66
event ID: 689	scintillation events:707	Cerenkov events: 19
event ID: 1387	scintillation events:3958	Cerenkov events: 98
event ID: 8903	scintillation events:2971	Cerenkov events: 78
