513	Cerenkov in core	1067
516	Cerenkov in core	1428
530	Cerenkov in core	372
866	Cerenkov in core	965
1218	Cerenkov in core	812
1670	Cerenkov in core	601
1677	Cerenkov in core	1199
2352	Cerenkov in core	213
2624	Cerenkov in core	297
3096	Cerenkov in core	1381
3106	Cerenkov in core	257
3388	Cerenkov in core	992
3408	Cerenkov in core	491
3730	Cerenkov in core	399
4067	Cerenkov in core	1012
4882	Cerenkov in core	518
5130	Cerenkov in core	689
5138	Cerenkov in core	991
5142	Cerenkov in core	535
5457	Cerenkov in core	628
5746	Cerenkov in core	441
5758	Cerenkov in core	140
6050	Cerenkov in core	750
6066	Scintillation in core	829
6066	Scintillation in core	834
6066	Scintillation in core	834
6066	Scintillation in core	834
6066	Scintillation in core	853
6066	Scintillation in core	853
6066	Scintillation in core	903
6066	Scintillation in core	903
6066	Scintillation in core	903
6066	Scintillation in core	903
6066	Scintillation in core	903
6066	Scintillation in core	903
6066	Scintillation in core	903
6066	Scintillation in core	903
6066	Scintillation in core	903
6066	Scintillation in core	895
6066	Scintillation in core	892
6066	Scintillation in core	892
6066	Scintillation in core	892
6066	Scintillation in core	892
6066	Scintillation in core	892
6066	Scintillation in core	892
6066	Scintillation in core	892
6066	Scintillation in core	879
6066	Scintillation in core	876
6066	Scintillation in core	872
6066	Scintillation in core	871
6066	Scintillation in core	871
6066	Scintillation in core	871
6066	Scintillation in core	930
6066	Scintillation in core	910
6066	Scintillation in core	1002
6066	Scintillation in core	996
6066	Scintillation in core	954
6066	Scintillation in core	954
6066	Scintillation in core	954
6066	Scintillation in core	954
6066	Scintillation in core	954
6066	Scintillation in core	954
6066	Scintillation in core	954
6066	Scintillation in core	954
6066	Scintillation in core	1063
6066	Scintillation in core	1051
6066	Scintillation in core	1047
6066	Scintillation in core	1031
6066	Scintillation in core	1029
6066	Scintillation in core	1025
6066	Scintillation in core	1013
6066	Scintillation in core	1012
6066	Cerenkov in core	1010
6066	Cerenkov in core	1009
6066	Scintillation in core	1068
6066	Scintillation in core	1159
6066	Scintillation in core	1149
6066	Scintillation in core	1143
6066	Scintillation in core	1142
6066	Scintillation in core	1127
6066	Scintillation in core	1116
6066	Scintillation in core	1116
6066	Scintillation in core	1114
6066	Scintillation in core	1107
6066	Scintillation in core	1100
6066	Scintillation in core	1100
6066	Scintillation in core	1100
6066	Scintillation in core	1090
6066	Scintillation in core	1376
6066	Scintillation in core	1376
6066	Scintillation in core	1376
6066	Scintillation in core	1376
6066	Scintillation in core	1376
6066	Scintillation in core	1376
6066	Scintillation in core	1376
6066	Scintillation in core	1374
6066	Scintillation in core	1349
6066	Scintillation in core	1347
6066	Scintillation in core	1347
6066	Scintillation in core	1347
6066	Scintillation in core	1347
6066	Scintillation in core	1347
6066	Scintillation in core	1347
6066	Scintillation in core	1347
6066	Scintillation in core	1347
6066	Scintillation in core	1339
6066	Scintillation in core	1327
6066	Scintillation in core	1319
6066	Scintillation in core	1319
6066	Scintillation in core	1319
6066	Scintillation in core	1303
6066	Scintillation in core	1297
6066	Scintillation in core	1278
6066	Scintillation in core	1267
6066	Scintillation in core	1267
6066	Scintillation in core	1267
6066	Scintillation in core	1267
6066	Scintillation in core	1249
6066	Scintillation in core	1249
6066	Scintillation in core	1249
6066	Scintillation in core	1204
6066	Scintillation in core	1184
6066	Scintillation in core	1184
6066	Scintillation in core	1184
6066	Scintillation in core	1177
6066	Scintillation in core	1500
6066	Scintillation in core	1500
6066	Scintillation in core	1500
6066	Scintillation in core	1500
6066	Scintillation in core	1500
6066	Scintillation in core	1500
6066	Scintillation in core	1500
6066	Scintillation in core	1485
6066	Scintillation in core	1479
6066	Scintillation in core	1477
6066	Scintillation in core	1455
6066	Scintillation in core	1450
6066	Scintillation in core	1448
6066	Scintillation in core	1448
6066	Scintillation in core	1448
6066	Scintillation in core	1448
6066	Scintillation in core	1448
6066	Scintillation in core	1448
6066	Scintillation in core	1448
6066	Scintillation in core	1440
6066	Scintillation in core	1432
6066	Scintillation in core	1427
6066	Scintillation in core	1427
6066	Scintillation in core	1427
6066	Scintillation in core	1427
6066	Scintillation in core	1427
6066	Scintillation in core	1427
6066	Scintillation in core	1425
6066	Scintillation in core	1416
6066	Scintillation in core	1416
6066	Scintillation in core	1416
6066	Scintillation in core	1416
6066	Cerenkov in core	1387
6066	Scintillation in core	1511
6066	Scintillation in core	1511
6066	Scintillation in core	1511
6066	Scintillation in core	1511
6066	Scintillation in core	1823
6066	Scintillation in core	1812
6066	Scintillation in core	1812
6066	Scintillation in core	1812
6066	Scintillation in core	1812
6066	Scintillation in core	1811
6066	Scintillation in core	1811
6066	Scintillation in core	1811
6066	Scintillation in core	1811
6066	Scintillation in core	1806
6066	Scintillation in core	1790
6066	Scintillation in core	1788
6066	Scintillation in core	1783
6066	Scintillation in core	1782
6066	Scintillation in core	1782
6066	Scintillation in core	1781
6066	Scintillation in core	1780
6066	Scintillation in core	1772
6066	Scintillation in core	1766
6066	Scintillation in core	1766
6066	Scintillation in core	1766
6066	Scintillation in core	1752
6066	Scintillation in core	1752
6066	Scintillation in core	1752
6066	Scintillation in core	1752
6066	Scintillation in core	1752
6066	Scintillation in core	1696
6066	Scintillation in core	1688
6066	Scintillation in core	1681
6066	Scintillation in core	1681
6066	Scintillation in core	1681
6066	Scintillation in core	1681
6066	Scintillation in core	1650
6066	Scintillation in core	1650
6066	Scintillation in core	1650
6066	Scintillation in core	1643
6066	Scintillation in core	1631
6066	Scintillation in core	1631
6066	Scintillation in core	1631
6066	Scintillation in core	1631
6066	Scintillation in core	1615
6066	Scintillation in core	1596
6066	Scintillation in core	1587
6066	Scintillation in core	1587
6066	Scintillation in core	1586
6066	Scintillation in core	1586
6066	Scintillation in core	1586
6066	Scintillation in core	1586
6066	Scintillation in core	1586
6066	Scintillation in core	1555
6066	Scintillation in core	1546
6066	Scintillation in core	1540
6066	Scintillation in core	1537
6066	Scintillation in core	1532
6066	Scintillation in core	2082
6066	Scintillation in core	2060
6066	Scintillation in core	2059
6066	Scintillation in core	2048
6066	Scintillation in core	2037
6066	Scintillation in core	2033
6066	Scintillation in core	2022
6066	Scintillation in core	2020
6066	Scintillation in core	2011
6066	Scintillation in core	2011
6066	Scintillation in core	2009
6066	Scintillation in core	2009
6066	Scintillation in core	2004
6066	Scintillation in core	1995
6066	Scintillation in core	1977
6066	Scintillation in core	1977
6066	Scintillation in core	1973
6066	Scintillation in core	1973
6066	Scintillation in core	1973
6066	Scintillation in core	1957
6066	Scintillation in core	1957
6066	Scintillation in core	1951
6066	Scintillation in core	1939
6066	Scintillation in core	1936
6066	Scintillation in core	1936
6066	Scintillation in core	1936
6066	Scintillation in core	1924
6066	Scintillation in core	1900
6066	Scintillation in core	1865
6066	Scintillation in core	1865
6066	Scintillation in core	1865
6066	Cerenkov in core	1855
6066	Scintillation in core	2103
6066	Scintillation in core	2198
6066	Scintillation in core	2192
6066	Scintillation in core	2192
6066	Scintillation in core	2190
6066	Scintillation in core	2190
6066	Scintillation in core	2190
6066	Scintillation in core	2188
6066	Scintillation in core	2177
6066	Scintillation in core	2177
6066	Scintillation in core	2177
6066	Scintillation in core	2177
6066	Scintillation in core	2177
6066	Scintillation in core	2177
6066	Scintillation in core	2177
6066	Scintillation in core	2177
6066	Scintillation in core	2177
6066	Scintillation in core	2177
6066	Scintillation in core	2170
6066	Scintillation in core	2146
6066	Scintillation in core	2145
6066	Scintillation in core	2145
6066	Scintillation in core	2145
6066	Scintillation in core	2145
6066	Scintillation in core	2145
6066	Scintillation in core	2145
6066	Scintillation in core	2145
6066	Scintillation in core	2144
6066	Scintillation in core	2140
6066	Scintillation in core	2107
6066	Scintillation in core	2210
6066	Scintillation in core	2210
6066	Scintillation in core	2210
6066	Scintillation in core	2210
6066	Scintillation in core	2225
6066	Scintillation in core	2224
6066	Scintillation in core	2339
6066	Scintillation in core	2339
6066	Scintillation in core	2339
6066	Scintillation in core	2332
6066	Scintillation in core	2332
6066	Scintillation in core	2332
6066	Scintillation in core	2332
6066	Scintillation in core	2332
6066	Scintillation in core	2329
6066	Scintillation in core	2329
