event ID: 752	Primary scintillation events:3301	Primary Cerenkov events: 38	Secondary Scintillation events: 697	Secondary Cerenkov Events: 0
event ID: 2161	Primary scintillation events:6826	Primary Cerenkov events: 36	Secondary Scintillation events: 3099	Secondary Cerenkov Events: 0
event ID: 2173	Primary scintillation events:3459	Primary Cerenkov events: 38	Secondary Scintillation events: 5434	Secondary Cerenkov Events: 0
event ID: 3367	Primary scintillation events:3531	Primary Cerenkov events: 38	Secondary Scintillation events: 6615	Secondary Cerenkov Events: 0
event ID: 3372	Primary scintillation events:131	Primary Cerenkov events: 0	Secondary Scintillation events: 6623	Secondary Cerenkov Events: 0
event ID: 6222	Primary scintillation events:3817	Primary Cerenkov events: 44	Secondary Scintillation events: 7888	Secondary Cerenkov Events: 0
event ID: 7178	Primary scintillation events:3909	Primary Cerenkov events: 45	Secondary Scintillation events: 8898	Secondary Cerenkov Events: 0
event ID: 7195	Primary scintillation events:3942	Primary Cerenkov events: 43	Secondary Scintillation events: 10346	Secondary Cerenkov Events: 0
event ID: 7222	Primary scintillation events:3419	Primary Cerenkov events: 29	Secondary Scintillation events: 11693	Secondary Cerenkov Events: 0
event ID: 8221	Primary scintillation events:6939	Primary Cerenkov events: 37	Secondary Scintillation events: 17894	Secondary Cerenkov Events: 0
event ID: 13567	Primary scintillation events:2382	Primary Cerenkov events: 16	Secondary Scintillation events: 18213	Secondary Cerenkov Events: 0
event ID: 13630	Primary scintillation events:4171	Primary Cerenkov events: 38	Secondary Scintillation events: 19088	Secondary Cerenkov Events: 0
event ID: 18196	Primary scintillation events:3338	Primary Cerenkov events: 27	Secondary Scintillation events: 20575	Secondary Cerenkov Events: 0
event ID: 19502	Primary scintillation events:3333	Primary Cerenkov events: 26	Secondary Scintillation events: 21117	Secondary Cerenkov Events: 0
event ID: 21571	Primary scintillation events:7838	Primary Cerenkov events: 53	Secondary Scintillation events: 24065	Secondary Cerenkov Events: 0
event ID: 21603	Primary scintillation events:3684	Primary Cerenkov events: 45	Secondary Scintillation events: 25106	Secondary Cerenkov Events: 0
event ID: 21647	Primary scintillation events:3669	Primary Cerenkov events: 29	Secondary Scintillation events: 26676	Secondary Cerenkov Events: 0
event ID: 26781	Primary scintillation events:5428	Primary Cerenkov events: 17	Secondary Scintillation events: 27877	Secondary Cerenkov Events: 0
event ID: 26788	Primary scintillation events:3634	Primary Cerenkov events: 63	Secondary Scintillation events: 28935	Secondary Cerenkov Events: 0
event ID: 26812	Primary scintillation events:3631	Primary Cerenkov events: 41	Secondary Scintillation events: 29811	Secondary Cerenkov Events: 0
event ID: 28089	Primary scintillation events:3580	Primary Cerenkov events: 29	Secondary Scintillation events: 30706	Secondary Cerenkov Events: 0
event ID: 28706	Primary scintillation events:3806	Primary Cerenkov events: 32	Secondary Scintillation events: 32596	Secondary Cerenkov Events: 0
event ID: 33290	Primary scintillation events:4297	Primary Cerenkov events: 39	Secondary Scintillation events: 33683	Secondary Cerenkov Events: 0
event ID: 33407	Primary scintillation events:3438	Primary Cerenkov events: 30	Secondary Scintillation events: 35188	Secondary Cerenkov Events: 0
event ID: 34948	Primary scintillation events:636	Primary Cerenkov events: 7	Secondary Scintillation events: 36099	Secondary Cerenkov Events: 0
event ID: 39171	Primary scintillation events:3871	Primary Cerenkov events: 31	Secondary Scintillation events: 37768	Secondary Cerenkov Events: 0
event ID: 42181	Primary scintillation events:3613	Primary Cerenkov events: 25	Secondary Scintillation events: 38390	Secondary Cerenkov Events: 0
event ID: 43383	Primary scintillation events:3722	Primary Cerenkov events: 40	Secondary Scintillation events: 44158	Secondary Cerenkov Events: 3
event ID: 43442	Primary scintillation events:3464	Primary Cerenkov events: 39	Secondary Scintillation events: 45105	Secondary Cerenkov Events: 3
event ID: 45899	Primary scintillation events:4789	Primary Cerenkov events: 36	Secondary Scintillation events: 46359	Secondary Cerenkov Events: 3
event ID: 47183	Primary scintillation events:256	Primary Cerenkov events: 0	Secondary Scintillation events: 46359	Secondary Cerenkov Events: 3
