event ID: 18757	scintillation events:4188	Cerenkov events: 100
event ID: 39366	scintillation events:96	Cerenkov events: 0
event ID: 62052	scintillation events:1746	Cerenkov events: 59
event ID: 68529	scintillation events:3733	Cerenkov events: 90
event ID: 97648	scintillation events:2788	Cerenkov events: 71
event ID: 112549	scintillation events:4220	Cerenkov events: 76
event ID: 177098	scintillation events:1403	Cerenkov events: 41
event ID: 191061	scintillation events:451	Cerenkov events: 17
event ID: 198602	scintillation events:977	Cerenkov events: 5
event ID: 207915	scintillation events:607	Cerenkov events: 21
event ID: 226495	scintillation events:1255	Cerenkov events: 42
event ID: 239426	scintillation events:242	Cerenkov events: 6
event ID: 239446	scintillation events:120	Cerenkov events: 0
event ID: 252614	scintillation events:149	Cerenkov events: 0
event ID: 256157	scintillation events:356	Cerenkov events: 0
event ID: 259795	scintillation events:28	Cerenkov events: 0
event ID: 267914	scintillation events:5189	Cerenkov events: 102
event ID: 278586	scintillation events:83	Cerenkov events: 0
event ID: 290804	scintillation events:1579	Cerenkov events: 28
event ID: 307129	scintillation events:61	Cerenkov events: 0
event ID: 313999	scintillation events:883	Cerenkov events: 14
event ID: 314158	scintillation events:921	Cerenkov events: 27
event ID: 398892	scintillation events:2585	Cerenkov events: 29
event ID: 407226	scintillation events:6140	Cerenkov events: 84
event ID: 415078	scintillation events:243	Cerenkov events: 7
event ID: 428973	scintillation events:1620	Cerenkov events: 39
event ID: 439122	scintillation events:81	Cerenkov events: 0
event ID: 465222	scintillation events:1535	Cerenkov events: 25
event ID: 477852	scintillation events:3651	Cerenkov events: 57
event ID: 497973	scintillation events:302	Cerenkov events: 15
event ID: 515940	scintillation events:1910	Cerenkov events: 58
event ID: 515985	scintillation events:1500	Cerenkov events: 47
event ID: 521050	scintillation events:2685	Cerenkov events: 47
event ID: 525477	scintillation events:1873	Cerenkov events: 56
event ID: 525574	scintillation events:819	Cerenkov events: 28
event ID: 529967	scintillation events:128	Cerenkov events: 0
event ID: 534082	scintillation events:3589	Cerenkov events: 87
event ID: 562018	scintillation events:1705	Cerenkov events: 22
event ID: 592003	scintillation events:2329	Cerenkov events: 58
event ID: 602202	scintillation events:2306	Cerenkov events: 56
event ID: 636397	scintillation events:174	Cerenkov events: 0
event ID: 641665	scintillation events:4813	Cerenkov events: 94
event ID: 650128	scintillation events:3289	Cerenkov events: 91
event ID: 650196	scintillation events:748	Cerenkov events: 27
event ID: 655355	scintillation events:2309	Cerenkov events: 34
event ID: 674640	scintillation events:2109	Cerenkov events: 58
event ID: 678981	scintillation events:231	Cerenkov events: 0
event ID: 683952	scintillation events:2616	Cerenkov events: 67
event ID: 699319	scintillation events:359	Cerenkov events: 0
event ID: 701724	scintillation events:218	Cerenkov events: 0
event ID: 707376	scintillation events:4548	Cerenkov events: 95
event ID: 713281	scintillation events:1474	Cerenkov events: 35
event ID: 725582	scintillation events:7922	Cerenkov events: 174
event ID: 733873	scintillation events:3362	Cerenkov events: 60
event ID: 753650	scintillation events:4005	Cerenkov events: 120
event ID: 778297	scintillation events:520	Cerenkov events: 19
event ID: 788703	scintillation events:3771	Cerenkov events: 90
event ID: 854625	scintillation events:5096	Cerenkov events: 100
event ID: 854682	scintillation events:41	Cerenkov events: 0
event ID: 854692	scintillation events:3470	Cerenkov events: 84
event ID: 870272	scintillation events:4321	Cerenkov events: 104
event ID: 928756	scintillation events:2996	Cerenkov events: 74
event ID: 934032	scintillation events:92	Cerenkov events: 4
event ID: 946989	scintillation events:2972	Cerenkov events: 78
event ID: 947206	scintillation events:562	Cerenkov events: 28
event ID: 967306	scintillation events:237	Cerenkov events: 0
event ID: 979365	scintillation events:1700	Cerenkov events: 50
event ID: 983278	scintillation events:3024	Cerenkov events: 75
