Incoming Energy	20042	1.25243	1	CoupledTransportation
Incoming Energy	95273	0.521304	1	CoupledTransportation
Incoming Energy	155374	2.27156	1	CoupledTransportation
Incoming Energy	198907	2.458	1	CoupledTransportation
Incoming Energy	267919	1.10016	1	CoupledTransportation
Incoming Energy	286522	0.381378	1	CoupledTransportation
Incoming Energy	369853	1.98479	1	CoupledTransportation
Incoming Energy	394572	1.8065	1	CoupledTransportation
Incoming Energy	495129	1.15165	1	CoupledTransportation
Incoming Energy	538508	2.35595	1	CoupledTransportation
Incoming Energy	602202	2.08171	1	CoupledTransportation
Incoming Energy	677471	0.842731	1	CoupledTransportation
Incoming Energy	687717	1.98999	1	CoupledTransportation
Incoming Energy	772546	2.03489	1	CoupledTransportation
Incoming Energy	801381	0.718803	1	CoupledTransportation
Incoming Energy	939016	1.59473	1	CoupledTransportation
Incoming Energy	979308	1.94587	1	CoupledTransportation
