event ID: 372	scintillation events:3096	Cerenkov events: 95	Bremstralung events: 2	Fluo Events: 0
event ID: 18729	scintillation events:49	Cerenkov events: 0	Bremstralung events: 3	Fluo Events: 0
event ID: 107818	scintillation events:81	Cerenkov events: 0	Bremstralung events: 3	Fluo Events: 0
event ID: 111178	scintillation events:642	Cerenkov events: 12	Bremstralung events: 4	Fluo Events: 0
event ID: 119286	scintillation events:131	Cerenkov events: 0	Bremstralung events: 4	Fluo Events: 0
event ID: 123652	scintillation events:105	Cerenkov events: 0	Bremstralung events: 4	Fluo Events: 0
event ID: 130686	scintillation events:116	Cerenkov events: 2	Bremstralung events: 4	Fluo Events: 0
event ID: 134826	scintillation events:118	Cerenkov events: 0	Bremstralung events: 4	Fluo Events: 0
event ID: 156387	scintillation events:119	Cerenkov events: 0	Bremstralung events: 4	Fluo Events: 0
event ID: 242842	scintillation events:24	Cerenkov events: 0	Bremstralung events: 4	Fluo Events: 0
event ID: 263734	scintillation events:76	Cerenkov events: 0	Bremstralung events: 4	Fluo Events: 0
event ID: 270360	scintillation events:459	Cerenkov events: 12	Bremstralung events: 4	Fluo Events: 0
event ID: 280168	scintillation events:3129	Cerenkov events: 54	Bremstralung events: 4	Fluo Events: 0
event ID: 295812	scintillation events:105	Cerenkov events: 0	Bremstralung events: 4	Fluo Events: 0
event ID: 322089	scintillation events:105	Cerenkov events: 0	Bremstralung events: 4	Fluo Events: 0
event ID: 336530	scintillation events:712	Cerenkov events: 19	Bremstralung events: 4	Fluo Events: 1
event ID: 336541	scintillation events:3383	Cerenkov events: 58	Bremstralung events: 5	Fluo Events: 1
event ID: 390619	scintillation events:75	Cerenkov events: 1	Bremstralung events: 5	Fluo Events: 1
event ID: 396944	scintillation events:126	Cerenkov events: 0	Bremstralung events: 5	Fluo Events: 1
event ID: 444967	scintillation events:2164	Cerenkov events: 23	Bremstralung events: 6	Fluo Events: 2
event ID: 445116	scintillation events:76	Cerenkov events: 0	Bremstralung events: 6	Fluo Events: 2
event ID: 458917	scintillation events:35	Cerenkov events: 0	Bremstralung events: 6	Fluo Events: 2
event ID: 482725	scintillation events:4404	Cerenkov events: 32	Bremstralung events: 6	Fluo Events: 3
event ID: 499378	scintillation events:4233	Cerenkov events: 103	Bremstralung events: 6	Fluo Events: 3
event ID: 527866	scintillation events:57	Cerenkov events: 0	Bremstralung events: 6	Fluo Events: 3
event ID: 538833	scintillation events:3315	Cerenkov events: 80	Bremstralung events: 7	Fluo Events: 5
event ID: 545209	scintillation events:218	Cerenkov events: 0	Bremstralung events: 7	Fluo Events: 5
event ID: 567715	scintillation events:183	Cerenkov events: 0	Bremstralung events: 7	Fluo Events: 5
event ID: 579593	scintillation events:2890	Cerenkov events: 48	Bremstralung events: 7	Fluo Events: 6
event ID: 582975	scintillation events:3016	Cerenkov events: 59	Bremstralung events: 8	Fluo Events: 7
event ID: 586648	scintillation events:220	Cerenkov events: 0	Bremstralung events: 8	Fluo Events: 7
event ID: 667035	scintillation events:3340	Cerenkov events: 107	Bremstralung events: 9	Fluo Events: 11
event ID: 757554	scintillation events:40	Cerenkov events: 0	Bremstralung events: 9	Fluo Events: 11
event ID: 784302	scintillation events:247	Cerenkov events: 0	Bremstralung events: 9	Fluo Events: 11
event ID: 823933	scintillation events:510	Cerenkov events: 13	Bremstralung events: 9	Fluo Events: 11
event ID: 834770	scintillation events:392	Cerenkov events: 0	Bremstralung events: 9	Fluo Events: 11
event ID: 839540	scintillation events:120	Cerenkov events: 0	Bremstralung events: 9	Fluo Events: 11
event ID: 850486	scintillation events:42	Cerenkov events: 0	Bremstralung events: 9	Fluo Events: 11
event ID: 864744	scintillation events:761	Cerenkov events: 6	Bremstralung events: 9	Fluo Events: 11
event ID: 882120	scintillation events:806	Cerenkov events: 16	Bremstralung events: 9	Fluo Events: 11
event ID: 884928	scintillation events:984	Cerenkov events: 6	Bremstralung events: 10	Fluo Events: 12
event ID: 896070	scintillation events:535	Cerenkov events: 0	Bremstralung events: 10	Fluo Events: 12
event ID: 899697	scintillation events:40	Cerenkov events: 0	Bremstralung events: 10	Fluo Events: 12
