event ID: 91634	scintillation events:4562	Cerenkov events: 101	Bremstralung events: 1	Fluo Events: 2
event ID: 109024	scintillation events:72	Cerenkov events: 0	Bremstralung events: 1	Fluo Events: 2
event ID: 158722	scintillation events:647	Cerenkov events: 1	Bremstralung events: 1	Fluo Events: 2
event ID: 180560	scintillation events:286	Cerenkov events: 0	Bremstralung events: 1	Fluo Events: 2
event ID: 183896	scintillation events:313	Cerenkov events: 7	Bremstralung events: 1	Fluo Events: 2
event ID: 214013	scintillation events:121	Cerenkov events: 7	Bremstralung events: 1	Fluo Events: 2
event ID: 259941	scintillation events:1099	Cerenkov events: 34	Bremstralung events: 2	Fluo Events: 3
event ID: 275710	scintillation events:174	Cerenkov events: 0	Bremstralung events: 2	Fluo Events: 3
event ID: 279164	scintillation events:374	Cerenkov events: 0	Bremstralung events: 2	Fluo Events: 3
event ID: 392046	scintillation events:148	Cerenkov events: 0	Bremstralung events: 2	Fluo Events: 3
event ID: 438044	scintillation events:216	Cerenkov events: 0	Bremstralung events: 2	Fluo Events: 3
event ID: 492272	scintillation events:542	Cerenkov events: 1	Bremstralung events: 2	Fluo Events: 3
event ID: 511957	scintillation events:250	Cerenkov events: 0	Bremstralung events: 2	Fluo Events: 3
event ID: 513957	scintillation events:225	Cerenkov events: 3	Bremstralung events: 2	Fluo Events: 3
event ID: 516017	scintillation events:4727	Cerenkov events: 75	Bremstralung events: 3	Fluo Events: 6
event ID: 533313	scintillation events:126	Cerenkov events: 0	Bremstralung events: 3	Fluo Events: 6
event ID: 593733	scintillation events:242	Cerenkov events: 11	Bremstralung events: 3	Fluo Events: 6
event ID: 598279	scintillation events:261	Cerenkov events: 0	Bremstralung events: 3	Fluo Events: 6
event ID: 634260	scintillation events:166	Cerenkov events: 0	Bremstralung events: 3	Fluo Events: 6
event ID: 737676	scintillation events:345	Cerenkov events: 0	Bremstralung events: 3	Fluo Events: 6
event ID: 756829	scintillation events:47	Cerenkov events: 0	Bremstralung events: 3	Fluo Events: 6
event ID: 758577	scintillation events:1914	Cerenkov events: 71	Bremstralung events: 3	Fluo Events: 10
event ID: 873685	scintillation events:33	Cerenkov events: 0	Bremstralung events: 3	Fluo Events: 10
event ID: 947838	scintillation events:36	Cerenkov events: 0	Bremstralung events: 3	Fluo Events: 10
event ID: 970187	scintillation events:993	Cerenkov events: 22	Bremstralung events: 3	Fluo Events: 10
event ID: 990103	scintillation events:106	Cerenkov events: 0	Bremstralung events: 3	Fluo Events: 10
