event ID: 5424	scintillation events:717	Cerenkov events: 21
event ID: 10061	scintillation events:2380	Cerenkov events: 60
event ID: 20308	scintillation events:3614	Cerenkov events: 92
event ID: 21106	scintillation events:9301	Cerenkov events: 190
event ID: 22562	scintillation events:2115	Cerenkov events: 44
event ID: 27820	scintillation events:5554	Cerenkov events: 86
event ID: 48671	scintillation events:2851	Cerenkov events: 84
