25462	8.00629	1
43726	4.81411	1
98113	9.05967	1
103509	6.29706	1
117026	1.6069	1
140533	7.54263	1
144198	4.36517	1
171182	4.84525	1
171323	8.93586	1
184863	5.97486	1
199932	8.94806	1
211705	6.12989	1
221789	8.18579	1
247515	2.15095	1
261664	6.49113	1
274713	6.75499	1
278628	7.03543	1
289929	8.98336	1
299032	8.95091	1
323911	2.94205	1
343778	7.84087	1
349421	7.9465	1
391890	8.67698	1
402183	8.88938	1
408804	9.10294	1
419278	9.11197	1
422262	8.99025	1
453015	1.42628	1
473938	8.88617	1
478809	0.164454	1
480903	6.39722	1
