event ID: 36904	Primary scintillation events:1144	Primary Cerenkov events: 57	Secondary Scintillation events: 827	Secondary Cerenkov Events: 9
event ID: 36974	Primary scintillation events:3765	Primary Cerenkov events: 200	Secondary Scintillation events: 4322	Secondary Cerenkov Events: 20
event ID: 56620	Primary scintillation events:517	Primary Cerenkov events: 20	Secondary Scintillation events: 4503	Secondary Cerenkov Events: 20
event ID: 73513	Primary scintillation events:3145	Primary Cerenkov events: 158	Secondary Scintillation events: 8371	Secondary Cerenkov Events: 23
event ID: 73514	Primary scintillation events:5127	Primary Cerenkov events: 223	Secondary Scintillation events: 13815	Secondary Cerenkov Events: 27
event ID: 84964	Primary scintillation events:250	Primary Cerenkov events: 11	Secondary Scintillation events: 14078	Secondary Cerenkov Events: 27
event ID: 101309	Primary scintillation events:1732	Primary Cerenkov events: 87	Secondary Scintillation events: 15238	Secondary Cerenkov Events: 27
event ID: 104643	Primary scintillation events:6388	Primary Cerenkov events: 256	Secondary Scintillation events: 22843	Secondary Cerenkov Events: 44
event ID: 111307	Primary scintillation events:129	Primary Cerenkov events: 10	Secondary Scintillation events: 22903	Secondary Cerenkov Events: 44
event ID: 166701	Primary scintillation events:2377	Primary Cerenkov events: 107	Secondary Scintillation events: 26269	Secondary Cerenkov Events: 62
event ID: 183352	Primary scintillation events:3715	Primary Cerenkov events: 166	Secondary Scintillation events: 34633	Secondary Cerenkov Events: 119
event ID: 255600	Primary scintillation events:1788	Primary Cerenkov events: 88	Secondary Scintillation events: 36044	Secondary Cerenkov Events: 119
event ID: 281750	Primary scintillation events:1875	Primary Cerenkov events: 96	Secondary Scintillation events: 37476	Secondary Cerenkov Events: 119
event ID: 293628	Primary scintillation events:2125	Primary Cerenkov events: 105	Secondary Scintillation events: 39722	Secondary Cerenkov Events: 131
event ID: 329158	Primary scintillation events:4042	Primary Cerenkov events: 167	Secondary Scintillation events: 42406	Secondary Cerenkov Events: 131
event ID: 335371	Primary scintillation events:2906	Primary Cerenkov events: 129	Secondary Scintillation events: 46792	Secondary Cerenkov Events: 132
event ID: 335439	Primary scintillation events:2247	Primary Cerenkov events: 114	Secondary Scintillation events: 51731	Secondary Cerenkov Events: 202
event ID: 335444	Primary scintillation events:1019	Primary Cerenkov events: 40	Secondary Scintillation events: 53417	Secondary Cerenkov Events: 208
event ID: 388132	Primary scintillation events:3016	Primary Cerenkov events: 180	Secondary Scintillation events: 55678	Secondary Cerenkov Events: 208
event ID: 411059	Primary scintillation events:4179	Primary Cerenkov events: 167	Secondary Scintillation events: 62806	Secondary Cerenkov Events: 266
event ID: 432394	Primary scintillation events:1895	Primary Cerenkov events: 97	Secondary Scintillation events: 64682	Secondary Cerenkov Events: 266
event ID: 472520	Primary scintillation events:7159	Primary Cerenkov events: 340	Secondary Scintillation events: 69588	Secondary Cerenkov Events: 266
event ID: 487110	Primary scintillation events:3149	Primary Cerenkov events: 138	Secondary Scintillation events: 72095	Secondary Cerenkov Events: 270
event ID: 519506	Primary scintillation events:1694	Primary Cerenkov events: 73	Secondary Scintillation events: 73273	Secondary Cerenkov Events: 270
event ID: 527943	Primary scintillation events:2604	Primary Cerenkov events: 125	Secondary Scintillation events: 75891	Secondary Cerenkov Events: 270
event ID: 563938	Primary scintillation events:3544	Primary Cerenkov events: 122	Secondary Scintillation events: 78211	Secondary Cerenkov Events: 270
event ID: 630517	Primary scintillation events:1586	Primary Cerenkov events: 65	Secondary Scintillation events: 83240	Secondary Cerenkov Events: 307
event ID: 676644	Primary scintillation events:7526	Primary Cerenkov events: 300	Secondary Scintillation events: 91203	Secondary Cerenkov Events: 353
event ID: 704503	Primary scintillation events:3436	Primary Cerenkov events: 169	Secondary Scintillation events: 95473	Secondary Cerenkov Events: 364
event ID: 740984	Primary scintillation events:1330	Primary Cerenkov events: 59	Secondary Scintillation events: 96947	Secondary Cerenkov Events: 364
event ID: 754499	Primary scintillation events:1131	Primary Cerenkov events: 56	Secondary Scintillation events: 99220	Secondary Cerenkov Events: 412
event ID: 782356	Primary scintillation events:2343	Primary Cerenkov events: 112	Secondary Scintillation events: 100939	Secondary Cerenkov Events: 412
event ID: 789023	Primary scintillation events:6149	Primary Cerenkov events: 306	Secondary Scintillation events: 105484	Secondary Cerenkov Events: 412
event ID: 789079	Primary scintillation events:2038	Primary Cerenkov events: 96	Secondary Scintillation events: 106968	Secondary Cerenkov Events: 412
event ID: 804991	Primary scintillation events:1064	Primary Cerenkov events: 55	Secondary Scintillation events: 107808	Secondary Cerenkov Events: 412
event ID: 932318	Primary scintillation events:163	Primary Cerenkov events: 9	Secondary Scintillation events: 107886	Secondary Cerenkov Events: 412
event ID: 959023	Primary scintillation events:135	Primary Cerenkov events: 10	Secondary Scintillation events: 107931	Secondary Cerenkov Events: 412
