event ID: 443	Primary scintillation events:1717	Primary Cerenkov events: 88	Secondary Scintillation events: 2933	Secondary Cerenkov Events: 3
event ID: 457	Primary scintillation events:3515	Primary Cerenkov events: 169	Secondary Scintillation events: 8978	Secondary Cerenkov Events: 53
event ID: 4700	Primary scintillation events:1234	Primary Cerenkov events: 44	Secondary Scintillation events: 9671	Secondary Cerenkov Events: 53
event ID: 4809	Primary scintillation events:4607	Primary Cerenkov events: 232	Secondary Scintillation events: 14996	Secondary Cerenkov Events: 71
event ID: 14190	Primary scintillation events:2023	Primary Cerenkov events: 108	Secondary Scintillation events: 18903	Secondary Cerenkov Events: 100
event ID: 16899	Primary scintillation events:1508	Primary Cerenkov events: 78	Secondary Scintillation events: 20147	Secondary Cerenkov Events: 100
event ID: 16913	Primary scintillation events:1957	Primary Cerenkov events: 85	Secondary Scintillation events: 24647	Secondary Cerenkov Events: 162
event ID: 95956	Primary scintillation events:1963	Primary Cerenkov events: 90	Secondary Scintillation events: 26740	Secondary Cerenkov Events: 162
event ID: 117730	Primary scintillation events:4561	Primary Cerenkov events: 227	Secondary Scintillation events: 31178	Secondary Cerenkov Events: 164
event ID: 134814	Primary scintillation events:6093	Primary Cerenkov events: 312	Secondary Scintillation events: 37394	Secondary Cerenkov Events: 193
event ID: 148433	Primary scintillation events:2997	Primary Cerenkov events: 161	Secondary Scintillation events: 41306	Secondary Cerenkov Events: 201
event ID: 160111	Primary scintillation events:894	Primary Cerenkov events: 46	Secondary Scintillation events: 41924	Secondary Cerenkov Events: 201
event ID: 180269	Primary scintillation events:3197	Primary Cerenkov events: 177	Secondary Scintillation events: 44394	Secondary Cerenkov Events: 201
event ID: 183649	Primary scintillation events:5458	Primary Cerenkov events: 224	Secondary Scintillation events: 48777	Secondary Cerenkov Events: 203
event ID: 186714	Primary scintillation events:1802	Primary Cerenkov events: 88	Secondary Scintillation events: 51242	Secondary Cerenkov Events: 213
event ID: 199496	Primary scintillation events:3773	Primary Cerenkov events: 193	Secondary Scintillation events: 53719	Secondary Cerenkov Events: 213
event ID: 205737	Primary scintillation events:585	Primary Cerenkov events: 23	Secondary Scintillation events: 53864	Secondary Cerenkov Events: 213
event ID: 216564	Primary scintillation events:96	Primary Cerenkov events: 4	Secondary Scintillation events: 53937	Secondary Cerenkov Events: 213
event ID: 219847	Primary scintillation events:2315	Primary Cerenkov events: 121	Secondary Scintillation events: 55493	Secondary Cerenkov Events: 213
event ID: 245186	Primary scintillation events:3639	Primary Cerenkov events: 192	Secondary Scintillation events: 59856	Secondary Cerenkov Events: 250
event ID: 268410	Primary scintillation events:5039	Primary Cerenkov events: 224	Secondary Scintillation events: 70147	Secondary Cerenkov Events: 344
event ID: 321675	Primary scintillation events:1750	Primary Cerenkov events: 88	Secondary Scintillation events: 71755	Secondary Cerenkov Events: 344
event ID: 330199	Primary scintillation events:3663	Primary Cerenkov events: 161	Secondary Scintillation events: 78298	Secondary Cerenkov Events: 405
event ID: 350120	Primary scintillation events:501	Primary Cerenkov events: 15	Secondary Scintillation events: 78465	Secondary Cerenkov Events: 405
event ID: 357705	Primary scintillation events:1056	Primary Cerenkov events: 46	Secondary Scintillation events: 79798	Secondary Cerenkov Events: 405
event ID: 364723	Primary scintillation events:836	Primary Cerenkov events: 41	Secondary Scintillation events: 80222	Secondary Cerenkov Events: 405
event ID: 374463	Primary scintillation events:382	Primary Cerenkov events: 20	Secondary Scintillation events: 80415	Secondary Cerenkov Events: 405
event ID: 378861	Primary scintillation events:2135	Primary Cerenkov events: 85	Secondary Scintillation events: 82012	Secondary Cerenkov Events: 405
event ID: 382687	Primary scintillation events:2228	Primary Cerenkov events: 119	Secondary Scintillation events: 83523	Secondary Cerenkov Events: 405
event ID: 399789	Primary scintillation events:1318	Primary Cerenkov events: 66	Secondary Scintillation events: 84339	Secondary Cerenkov Events: 405
event ID: 402361	Primary scintillation events:4306	Primary Cerenkov events: 201	Secondary Scintillation events: 87229	Secondary Cerenkov Events: 409
event ID: 402543	Primary scintillation events:250	Primary Cerenkov events: 13	Secondary Scintillation events: 87319	Secondary Cerenkov Events: 409
event ID: 404835	Primary scintillation events:1751	Primary Cerenkov events: 81	Secondary Scintillation events: 88632	Secondary Cerenkov Events: 409
