event ID: 1614	Primary scintillation events:3108	Primary Cerenkov events: 157	Secondary Scintillation events: 2700	Secondary Cerenkov Events: 0
event ID: 28203	Primary scintillation events:1409	Primary Cerenkov events: 60	Secondary Scintillation events: 3951	Secondary Cerenkov Events: 0
event ID: 49721	Primary scintillation events:3384	Primary Cerenkov events: 165	Secondary Scintillation events: 6110	Secondary Cerenkov Events: 0
event ID: 55828	Primary scintillation events:864	Primary Cerenkov events: 36	Secondary Scintillation events: 6559	Secondary Cerenkov Events: 0
event ID: 108375	Primary scintillation events:1460	Primary Cerenkov events: 64	Secondary Scintillation events: 7559	Secondary Cerenkov Events: 0
event ID: 112160	Primary scintillation events:2093	Primary Cerenkov events: 94	Secondary Scintillation events: 9465	Secondary Cerenkov Events: 0
event ID: 123198	Primary scintillation events:4899	Primary Cerenkov events: 228	Secondary Scintillation events: 12740	Secondary Cerenkov Events: 0
event ID: 150162	Primary scintillation events:7491	Primary Cerenkov events: 334	Secondary Scintillation events: 18144	Secondary Cerenkov Events: 0
event ID: 152942	Primary scintillation events:5460	Primary Cerenkov events: 250	Secondary Scintillation events: 24136	Secondary Cerenkov Events: 35
event ID: 164422	Primary scintillation events:938	Primary Cerenkov events: 54	Secondary Scintillation events: 24704	Secondary Cerenkov Events: 35
event ID: 195868	Primary scintillation events:2443	Primary Cerenkov events: 139	Secondary Scintillation events: 27134	Secondary Cerenkov Events: 48
event ID: 221837	Primary scintillation events:5666	Primary Cerenkov events: 251	Secondary Scintillation events: 34662	Secondary Cerenkov Events: 71
event ID: 238057	Primary scintillation events:1711	Primary Cerenkov events: 76	Secondary Scintillation events: 35732	Secondary Cerenkov Events: 71
event ID: 238141	Primary scintillation events:3358	Primary Cerenkov events: 133	Secondary Scintillation events: 37792	Secondary Cerenkov Events: 71
event ID: 278133	Primary scintillation events:1402	Primary Cerenkov events: 69	Secondary Scintillation events: 38962	Secondary Cerenkov Events: 71
event ID: 283448	Primary scintillation events:5635	Primary Cerenkov events: 216	Secondary Scintillation events: 47660	Secondary Cerenkov Events: 109
event ID: 290852	Primary scintillation events:3292	Primary Cerenkov events: 164	Secondary Scintillation events: 51291	Secondary Cerenkov Events: 113
event ID: 294613	Primary scintillation events:1948	Primary Cerenkov events: 89	Secondary Scintillation events: 52692	Secondary Cerenkov Events: 113
event ID: 306668	Primary scintillation events:3986	Primary Cerenkov events: 164	Secondary Scintillation events: 56028	Secondary Cerenkov Events: 113
event ID: 321845	Primary scintillation events:464	Primary Cerenkov events: 32	Secondary Scintillation events: 56273	Secondary Cerenkov Events: 113
event ID: 401233	Primary scintillation events:2221	Primary Cerenkov events: 93	Secondary Scintillation events: 64231	Secondary Cerenkov Events: 229
event ID: 416054	Primary scintillation events:2495	Primary Cerenkov events: 122	Secondary Scintillation events: 66434	Secondary Cerenkov Events: 244
event ID: 430355	Primary scintillation events:2408	Primary Cerenkov events: 119	Secondary Scintillation events: 68000	Secondary Cerenkov Events: 244
event ID: 435315	Primary scintillation events:3548	Primary Cerenkov events: 175	Secondary Scintillation events: 70775	Secondary Cerenkov Events: 244
event ID: 474034	Primary scintillation events:2315	Primary Cerenkov events: 87	Secondary Scintillation events: 79123	Secondary Cerenkov Events: 362
event ID: 482374	Primary scintillation events:942	Primary Cerenkov events: 56	Secondary Scintillation events: 79961	Secondary Cerenkov Events: 362
