471	Cerenkov in core	423
471	Cerenkov in core	1188
860	Cerenkov in core	597
862	Cerenkov in core	1219
863	Cerenkov in core	1686
1405	Cerenkov in core	627
1982	Cerenkov in core	755
2013	Cerenkov in core	716
2338	Cerenkov in core	625
2802	Cerenkov in core	481
3377	Cerenkov in core	1407
3387	Cerenkov in core	181
3408	Cerenkov in core	491
4024	Cerenkov in core	126
5452	Cerenkov in core	898
5468	Cerenkov in core	221
5483	Cerenkov in core	635
5940	Cerenkov in core	293
5947	Cerenkov in core	1547
5956	Cerenkov in core	309
5981	Cerenkov in core	112
6261	Cerenkov in core	332
6261	Cerenkov in core	1310
6274	Cerenkov in core	1166
6623	Cerenkov in core	639
6648	Cerenkov in core	589
6648	Scintillation in core	739
6648	Scintillation in core	752
6648	Scintillation in core	750
6648	Scintillation in core	746
6648	Scintillation in core	782
6648	Scintillation in core	780
6648	Scintillation in core	778
6648	Scintillation in core	793
6648	Scintillation in core	788
6648	Scintillation in core	838
6648	Scintillation in core	814
6648	Scintillation in core	809
6648	Scintillation in core	910
6648	Scintillation in core	910
6648	Scintillation in core	910
6648	Scintillation in core	910
6648	Scintillation in core	910
6648	Scintillation in core	910
6648	Scintillation in core	910
6648	Scintillation in core	910
6648	Scintillation in core	910
6648	Scintillation in core	910
6648	Scintillation in core	900
6648	Scintillation in core	900
6648	Scintillation in core	900
6648	Scintillation in core	900
6648	Scintillation in core	900
6648	Scintillation in core	900
6648	Scintillation in core	892
6648	Scintillation in core	887
6648	Scintillation in core	879
6648	Scintillation in core	879
6648	Scintillation in core	879
6648	Scintillation in core	878
6648	Scintillation in core	869
6648	Scintillation in core	959
6648	Scintillation in core	950
6648	Scintillation in core	950
6648	Scintillation in core	950
6648	Scintillation in core	950
6648	Scintillation in core	932
6648	Scintillation in core	932
6648	Scintillation in core	932
6648	Scintillation in core	932
6648	Scintillation in core	932
6648	Scintillation in core	932
6648	Scintillation in core	932
6648	Scintillation in core	932
6648	Scintillation in core	932
6648	Scintillation in core	932
6648	Scintillation in core	928
6648	Scintillation in core	928
6648	Scintillation in core	928
6648	Scintillation in core	928
6648	Scintillation in core	928
6648	Cerenkov in core	923
6648	Scintillation in core	976
6648	Cerenkov in core	974
6648	Scintillation in core	997
6648	Scintillation in core	1029
6648	Scintillation in core	1188
6648	Scintillation in core	1185
6648	Scintillation in core	1180
6648	Scintillation in core	1171
6648	Scintillation in core	1169
6648	Scintillation in core	1168
6648	Scintillation in core	1154
6648	Scintillation in core	1154
6648	Scintillation in core	1137
6648	Scintillation in core	1109
6648	Scintillation in core	1109
6648	Scintillation in core	1109
