Incoming Energy	1785	4.54418	1	CoupledTransportation
Incoming Energy	32544	4.43044	1	CoupledTransportation
Incoming Energy	49379	3.31131	1	CoupledTransportation
Incoming Energy	62367	4.97682	1	CoupledTransportation
Incoming Energy	69156	4.7177	1	CoupledTransportation
Incoming Energy	69308	4.46001	1	CoupledTransportation
Incoming Energy	80856	5.61116	1	CoupledTransportation
Incoming Energy	82798	3.95933	1	CoupledTransportation
Incoming Energy	103660	1.73391	1	CoupledTransportation
Incoming Energy	116832	3.46239	1	CoupledTransportation
Incoming Energy	125019	3.26845	1	CoupledTransportation
Incoming Energy	141704	0.806828	1	CoupledTransportation
Incoming Energy	183366	4.84919	1	CoupledTransportation
Incoming Energy	208818	2.2848	1	CoupledTransportation
Incoming Energy	249304	5.08551	1	CoupledTransportation
Incoming Energy	249439	3.29009	1	CoupledTransportation
Incoming Energy	271474	0.285381	1	CoupledTransportation
Incoming Energy	289542	3.73393	1	CoupledTransportation
Incoming Energy	310098	1.33171	1	CoupledTransportation
Incoming Energy	318873	3.18201	1	CoupledTransportation
Incoming Energy	318873	0.518861	1	CoupledTransportation
Incoming Energy	335930	4.63636	1	CoupledTransportation
Incoming Energy	359737	5.22189	1	CoupledTransportation
Incoming Energy	367761	4.28346	1	CoupledTransportation
Incoming Energy	395991	2.87966	1	CoupledTransportation
Incoming Energy	401317	2.70501	1	CoupledTransportation
Incoming Energy	413401	3.49026	1	CoupledTransportation
Incoming Energy	422571	2.41726	1	CoupledTransportation
Incoming Energy	456382	4.97203	1	CoupledTransportation
Incoming Energy	474390	4.68547	1	CoupledTransportation
Incoming Energy	485661	2.57543	1	CoupledTransportation
