
0,0,0,1.850509999104481e-06,2.634862722566859e-14,676
1,0,0,1.914146007085083e-06,2.795642989345886e-14,687
2,0,0,1.935215755098644e-06,2.993776530942721e-14,674
3,0,0,1.771472940872288e-06,1.876818253848525e-14,688
4,0,0,1.609975342217159e-06,1.952997976335633e-14,676
5,0,0,1.603077083644201e-06,1.510209231500526e-14,690
6,0,0,1.812716600267545e-06,3.22169711060132e-14,669
7,0,0,1.744763508904674e-06,2.33078833160089e-14,674
8,0,0,1.779971908149654e-06,3.624727311942175e-14,674
9,0,0,1.638986063039013e-06,2.001707696018609e-14,652
10,0,0,2.038061999235746e-06,6.20432960780968e-15,790
11,0,0,2.137768751782259e-06,7.204893901536999e-15,817
12,0,0,2.179896153048598e-06,7.284360703043956e-15,839
13,0,0,2.215890760653071e-06,7.370832063735778e-15,853
14,0,0,2.194632305215336e-06,7.461846728940067e-15,854
15,0,0,2.225691025406847e-06,7.641807545369035e-15,858
16,0,0,2.281628007285476e-06,7.592402552820691e-15,900
17,0,0,2.319778604237118e-06,8.304368555211424e-15,903
18,0,0,2.37870800205045e-06,8.670172812078459e-15,895
19,0,0,2.299547944929463e-06,8.082336905266523e-15,904
20,0,0,2.339991304659433e-06,8.011066536924644e-15,915
21,0,0,2.395041340168435e-06,8.682007509045985e-15,928
22,0,0,2.39662484566844e-06,8.937036140538983e-15,922
23,0,0,2.282399886927544e-06,8.054558894933961e-15,896
24,0,0,2.230809564029453e-06,8.342431933548276e-15,851
25,0,0,2.180123888229881e-06,7.650356291496841e-15,866
26,0,0,2.259016923091746e-06,8.338198552090849e-15,868
27,0,0,2.093144986608658e-06,7.223656809769535e-15,838
28,0,0,2.202056400302349e-06,8.300080992096443e-15,850
29,0,0,2.264041327630616e-06,8.298187149215077e-15,869
30,0,0,2.285527842157549e-06,8.608084033026244e-15,898
31,0,0,2.291634777554622e-06,9.000966201232143e-15,897
32,0,0,2.075788174535313e-06,7.270323432028927e-15,830
33,0,0,2.115489144093113e-06,8.195281629456203e-15,851
34,0,0,2.25313018269545e-06,9.217764975941507e-15,846
35,0,0,2.011364607451956e-06,7.611044295852393e-15,821
36,0,0,2.010149331757161e-06,7.856618059271118e-15,775
37,0,0,2.122873550914616e-06,8.549061494918217e-15,799
38,0,0,2.002522702731212e-06,7.992238141062765e-15,754
39,0,0,1.718169048546306e-06,6.634726936873724e-15,674
40,0,0,1.822919639127334e-06,7.819654533875337e-15,651
41,0,0,1.696878111382153e-06,6.576321161190446e-15,642
42,0,0,1.596977333371085e-06,6.67034068698139e-15,591
43,0,0,1.459392087600405e-06,5.874523674697357e-15,540
44,0,0,1.28619085936529e-06,5.177091122168888e-15,480
45,0,0,1.228619163819527e-06,5.268694558511235e-15,435
46,0,0,1.073543037697768e-06,4.639795094778961e-15,388
47,0,0,9.268431724891302e-07,3.890747050762724e-15,329
48,0,0,7.955055927614894e-07,3.119569041178284e-15,305
49,0,0,8.553209144803502e-07,3.687096297030561e-15,290
50,0,0,6.411089450339127e-07,3.015138991608748e-15,241
51,0,0,6.561028152647699e-07,2.943197783850468e-15,216
52,0,0,5.264100905354413e-07,2.486934306976648e-15,166
53,0,0,4.003119665962491e-07,1.930337800440447e-15,133
54,0,0,2.306165582852652e-07,9.195147351048865e-16,84
55,0,0,1.903054271078259e-07,8.405558442611277e-16,64
56,0,0,1.578230927980651e-07,6.443183130650042e-16,63
57,0,0,8.63764887168447e-08,3.418561083087126e-16,38
58,0,0,5.669703117114634e-08,2.023639210970423e-16,24
59,0,0,5.408576685502236e-08,2.816641494796484e-16,19
60,0,0,2.066465188662955e-08,8.255444014221668e-17,16
61,0,0,1.012664273759756e-08,3.828713614151713e-17,7
62,0,0,4.91950978586359e-09,8.69324351632533e-18,4
63,0,0,4.528205351617985e-09,8.266410165363198e-18,6
64,0,0,2.166136220285966e-09,1.247529766347973e-18,6
65,0,0,6.168871642528994e-09,1.702439455369923e-17,8
66,0,0,1.352612806529036e-08,4.247220895404381e-17,12
67,0,0,1.6677558573287e-08,4.290079809448745e-17,13
68,0,0,1.016982683764833e-08,1.880408026853398e-17,13
69,0,0,6.610277747979243e-09,1.91989259015664e-17,5
70,0,0,4.943544777911584e-09,1.467847505377063e-17,8
71,0,0,1.003901975198762e-08,4.281977613470962e-17,8
72,0,0,1.223951839008755e-08,5.97031296362768e-17,6
73,0,0,1.153331083363684e-08,6.16094057974021e-17,4
74,0,0,1.26144936563698e-08,4.93448517376992e-17,6
75,0,0,7.838300864394492e-09,2.034890096684157e-17,8
76,0,0,5.876963738018661e-09,2.456175390610226e-17,5
77,0,0,1.580469480088752e-08,7.188191379329392e-17,6
78,0,0,1.399689196124795e-08,5.620153848571878e-17,8
79,0,0,6.322396432778394e-09,1.335397288200464e-17,3
80,0,0,5.257214888370749e-09,1.425096523095371e-17,5
81,0,0,1.937888611796469e-09,5.789388719588775e-19,10
82,0,0,6.96439334010663e-10,4.850277459572159e-19,1
83,0,0,8.744527238696303e-09,3.652356685576311e-17,5
84,0,0,4.455852719004055e-09,8.19893122711265e-18,5
85,0,0,1.253255980378242e-09,8.813179431934631e-19,4
86,0,0,7.49174029971499e-09,3.854421846896042e-17,6
87,0,0,3.269392206509322e-09,4.587827422614254e-18,6
88,0,0,7.082807616820903e-09,4.772324308029804e-17,3
89,0,0,3.301232987027646e-09,4.491945239768261e-18,4
90,0,0,4.582759591232112e-09,8.804678641876666e-18,4
91,0,0,4.069572461691781e-09,5.739684778843683e-18,5
92,0,0,7.395754156058242e-09,2.743342599364344e-17,4
93,0,0,1.060920138139052e-08,5.952372334944668e-17,3
