event ID: 129646	Primary scintillation events:2813	Primary Cerenkov events: 126	Secondary Scintillation events: 2255	Secondary Cerenkov Events: 0
event ID: 203037	Primary scintillation events:2093	Primary Cerenkov events: 81	Secondary Scintillation events: 4722	Secondary Cerenkov Events: 7
event ID: 247327	Primary scintillation events:700	Primary Cerenkov events: 37	Secondary Scintillation events: 5345	Secondary Cerenkov Events: 7
event ID: 260753	Primary scintillation events:338	Primary Cerenkov events: 18	Secondary Scintillation events: 5553	Secondary Cerenkov Events: 7
event ID: 445793	Primary scintillation events:142	Primary Cerenkov events: 5	Secondary Scintillation events: 5806	Secondary Cerenkov Events: 7
event ID: 514222	Primary scintillation events:2724	Primary Cerenkov events: 110	Secondary Scintillation events: 9766	Secondary Cerenkov Events: 14
event ID: 646162	Primary scintillation events:1703	Primary Cerenkov events: 38	Secondary Scintillation events: 11317	Secondary Cerenkov Events: 14
event ID: 876572	Primary scintillation events:1372	Primary Cerenkov events: 54	Secondary Scintillation events: 12828	Secondary Cerenkov Events: 14
