event ID: 219714	Primary scintillation events:1532	Primary Cerenkov events: 67	Secondary Scintillation events: 2009	Secondary Cerenkov Events: 0
event ID: 270847	Primary scintillation events:2106	Primary Cerenkov events: 70	Secondary Scintillation events: 3809	Secondary Cerenkov Events: 4
event ID: 605522	Primary scintillation events:684	Primary Cerenkov events: 8	Secondary Scintillation events: 4273	Secondary Cerenkov Events: 4
event ID: 617542	Primary scintillation events:720	Primary Cerenkov events: 45	Secondary Scintillation events: 4857	Secondary Cerenkov Events: 4
