426	8.16326	1
14961	9.19707	1
39909	4.97409	1
52263	6.04416	1
66749	8.86669	1
77709	7.93805	1
136028	8.93529	1
157578	2.88631	1
163428	6.93311	1
168399	7.17468	1
181025	9.16271	1
181056	6.72853	1
187268	8.8345	1
221789	8.18579	1
238962	7.96745	1
245143	9.0893	1
251663	8.95005	1
280323	6.17888	1
300188	4.75112	1
316364	6.70936	1
325832	8.95254	1
325845	2.40032	1
325947	9.03424	1
334512	4.02198	1
345482	5.06635	1
353662	4.38336	1
427581	5.31815	1
443717	9.00155	1
450817	6.98478	1
453770	5.34131	1
457890	7.32362	1
460768	9.08538	1
492869	7.51454	1
