event ID: 2959	Primary scintillation events:4150	Primary Cerenkov events: 31	Secondary Scintillation events: 2599	Secondary Cerenkov Events: 0
event ID: 6823	Primary scintillation events:4184	Primary Cerenkov events: 38	Secondary Scintillation events: 4496	Secondary Cerenkov Events: 0
event ID: 11430	Primary scintillation events:3936	Primary Cerenkov events: 37	Secondary Scintillation events: 5567	Secondary Cerenkov Events: 0
event ID: 11452	Primary scintillation events:4876	Primary Cerenkov events: 11	Secondary Scintillation events: 6289	Secondary Cerenkov Events: 0
event ID: 15056	Primary scintillation events:16286	Primary Cerenkov events: 109	Secondary Scintillation events: 15790	Secondary Cerenkov Events: 5
event ID: 18971	Primary scintillation events:10186	Primary Cerenkov events: 59	Secondary Scintillation events: 19148	Secondary Cerenkov Events: 5
event ID: 21063	Primary scintillation events:6051	Primary Cerenkov events: 24	Secondary Scintillation events: 22287	Secondary Cerenkov Events: 5
event ID: 21126	Primary scintillation events:3880	Primary Cerenkov events: 38	Secondary Scintillation events: 25533	Secondary Cerenkov Events: 5
event ID: 21141	Primary scintillation events:5327	Primary Cerenkov events: 59	Secondary Scintillation events: 27691	Secondary Cerenkov Events: 5
event ID: 22886	Primary scintillation events:5624	Primary Cerenkov events: 57	Secondary Scintillation events: 36002	Secondary Cerenkov Events: 22
event ID: 22889	Primary scintillation events:4107	Primary Cerenkov events: 32	Secondary Scintillation events: 41006	Secondary Cerenkov Events: 30
event ID: 22953	Primary scintillation events:521	Primary Cerenkov events: 4	Secondary Scintillation events: 41149	Secondary Cerenkov Events: 30
event ID: 24395	Primary scintillation events:5497	Primary Cerenkov events: 22	Secondary Scintillation events: 42209	Secondary Cerenkov Events: 30
event ID: 24432	Primary scintillation events:1688	Primary Cerenkov events: 18	Secondary Scintillation events: 44777	Secondary Cerenkov Events: 30
event ID: 25856	Primary scintillation events:3539	Primary Cerenkov events: 23	Secondary Scintillation events: 50655	Secondary Cerenkov Events: 36
event ID: 25923	Primary scintillation events:3509	Primary Cerenkov events: 41	Secondary Scintillation events: 51118	Secondary Cerenkov Events: 36
event ID: 25928	Primary scintillation events:4857	Primary Cerenkov events: 51	Secondary Scintillation events: 53613	Secondary Cerenkov Events: 36
event ID: 27529	Primary scintillation events:4451	Primary Cerenkov events: 30	Secondary Scintillation events: 63222	Secondary Cerenkov Events: 72
event ID: 30010	Primary scintillation events:3818	Primary Cerenkov events: 25	Secondary Scintillation events: 64006	Secondary Cerenkov Events: 72
event ID: 37396	Primary scintillation events:3573	Primary Cerenkov events: 34	Secondary Scintillation events: 64401	Secondary Cerenkov Events: 72
event ID: 38767	Primary scintillation events:3959	Primary Cerenkov events: 39	Secondary Scintillation events: 64995	Secondary Cerenkov Events: 72
event ID: 38781	Primary scintillation events:4949	Primary Cerenkov events: 24	Secondary Scintillation events: 67078	Secondary Cerenkov Events: 72
event ID: 40668	Primary scintillation events:4204	Primary Cerenkov events: 36	Secondary Scintillation events: 67968	Secondary Cerenkov Events: 72
event ID: 40676	Primary scintillation events:5640	Primary Cerenkov events: 40	Secondary Scintillation events: 69408	Secondary Cerenkov Events: 72
event ID: 44781	Primary scintillation events:751	Primary Cerenkov events: 0	Secondary Scintillation events: 69499	Secondary Cerenkov Events: 72
event ID: 49012	Primary scintillation events:13269	Primary Cerenkov events: 90	Secondary Scintillation events: 73630	Secondary Cerenkov Events: 72
event ID: 50310	Primary scintillation events:3346	Primary Cerenkov events: 43	Secondary Scintillation events: 75169	Secondary Cerenkov Events: 72
event ID: 50314	Primary scintillation events:12301	Primary Cerenkov events: 82	Secondary Scintillation events: 78234	Secondary Cerenkov Events: 72
event ID: 56566	Primary scintillation events:3413	Primary Cerenkov events: 42	Secondary Scintillation events: 84509	Secondary Cerenkov Events: 74
event ID: 56592	Primary scintillation events:3910	Primary Cerenkov events: 29	Secondary Scintillation events: 85784	Secondary Cerenkov Events: 74
event ID: 60995	Primary scintillation events:3304	Primary Cerenkov events: 39	Secondary Scintillation events: 86700	Secondary Cerenkov Events: 74
event ID: 62783	Primary scintillation events:3328	Primary Cerenkov events: 33	Secondary Scintillation events: 88323	Secondary Cerenkov Events: 74
event ID: 65159	Primary scintillation events:4707	Primary Cerenkov events: 49	Secondary Scintillation events: 90233	Secondary Cerenkov Events: 74
event ID: 65267	Primary scintillation events:3756	Primary Cerenkov events: 36	Secondary Scintillation events: 92096	Secondary Cerenkov Events: 74
event ID: 71669	Primary scintillation events:3656	Primary Cerenkov events: 35	Secondary Scintillation events: 93369	Secondary Cerenkov Events: 74
event ID: 75468	Primary scintillation events:4043	Primary Cerenkov events: 47	Secondary Scintillation events: 94039	Secondary Cerenkov Events: 74
event ID: 78814	Primary scintillation events:2216	Primary Cerenkov events: 15	Secondary Scintillation events: 94631	Secondary Cerenkov Events: 74
event ID: 89416	Primary scintillation events:7613	Primary Cerenkov events: 70	Secondary Scintillation events: 103215	Secondary Cerenkov Events: 77
event ID: 89493	Primary scintillation events:3648	Primary Cerenkov events: 24	Secondary Scintillation events: 105394	Secondary Cerenkov Events: 77
event ID: 92651	Primary scintillation events:3175	Primary Cerenkov events: 2	Secondary Scintillation events: 108790	Secondary Cerenkov Events: 81
event ID: 94063	Primary scintillation events:7283	Primary Cerenkov events: 36	Secondary Scintillation events: 111181	Secondary Cerenkov Events: 81
event ID: 95753	Primary scintillation events:4098	Primary Cerenkov events: 15	Secondary Scintillation events: 112083	Secondary Cerenkov Events: 81
event ID: 95798	Primary scintillation events:3353	Primary Cerenkov events: 33	Secondary Scintillation events: 113282	Secondary Cerenkov Events: 81
event ID: 97793	Primary scintillation events:6509	Primary Cerenkov events: 55	Secondary Scintillation events: 115699	Secondary Cerenkov Events: 81
event ID: 99834	Primary scintillation events:3795	Primary Cerenkov events: 35	Secondary Scintillation events: 117008	Secondary Cerenkov Events: 81
event ID: 106375	Primary scintillation events:3361	Primary Cerenkov events: 29	Secondary Scintillation events: 117735	Secondary Cerenkov Events: 81
event ID: 109076	Primary scintillation events:7974	Primary Cerenkov events: 28	Secondary Scintillation events: 121549	Secondary Cerenkov Events: 81
event ID: 109089	Primary scintillation events:3913	Primary Cerenkov events: 42	Secondary Scintillation events: 122873	Secondary Cerenkov Events: 81
event ID: 111107	Primary scintillation events:3486	Primary Cerenkov events: 33	Secondary Scintillation events: 126328	Secondary Cerenkov Events: 81
event ID: 111173	Primary scintillation events:3442	Primary Cerenkov events: 32	Secondary Scintillation events: 127731	Secondary Cerenkov Events: 81
event ID: 111177	Primary scintillation events:413	Primary Cerenkov events: 1	Secondary Scintillation events: 127895	Secondary Cerenkov Events: 81
event ID: 111185	Primary scintillation events:3428	Primary Cerenkov events: 32	Secondary Scintillation events: 128997	Secondary Cerenkov Events: 81
event ID: 114890	Primary scintillation events:3746	Primary Cerenkov events: 27	Secondary Scintillation events: 131769	Secondary Cerenkov Events: 81
event ID: 117767	Primary scintillation events:3660	Primary Cerenkov events: 10	Secondary Scintillation events: 132589	Secondary Cerenkov Events: 81
event ID: 118940	Primary scintillation events:4193	Primary Cerenkov events: 27	Secondary Scintillation events: 136124	Secondary Cerenkov Events: 81
event ID: 119057	Primary scintillation events:5290	Primary Cerenkov events: 51	Secondary Scintillation events: 139887	Secondary Cerenkov Events: 84
event ID: 124072	Primary scintillation events:3627	Primary Cerenkov events: 42	Secondary Scintillation events: 142395	Secondary Cerenkov Events: 84
event ID: 125951	Primary scintillation events:3808	Primary Cerenkov events: 13	Secondary Scintillation events: 143428	Secondary Cerenkov Events: 84
event ID: 129394	Primary scintillation events:3348	Primary Cerenkov events: 34	Secondary Scintillation events: 145224	Secondary Cerenkov Events: 84
event ID: 131381	Primary scintillation events:2843	Primary Cerenkov events: 33	Secondary Scintillation events: 146457	Secondary Cerenkov Events: 84
event ID: 132513	Primary scintillation events:4615	Primary Cerenkov events: 40	Secondary Scintillation events: 151504	Secondary Cerenkov Events: 97
event ID: 134020	Primary scintillation events:3492	Primary Cerenkov events: 43	Secondary Scintillation events: 158302	Secondary Cerenkov Events: 109
event ID: 134743	Primary scintillation events:3784	Primary Cerenkov events: 27	Secondary Scintillation events: 159553	Secondary Cerenkov Events: 109
event ID: 136068	Primary scintillation events:4071	Primary Cerenkov events: 39	Secondary Scintillation events: 160488	Secondary Cerenkov Events: 109
event ID: 137316	Primary scintillation events:6240	Primary Cerenkov events: 48	Secondary Scintillation events: 168744	Secondary Cerenkov Events: 115
event ID: 139097	Primary scintillation events:4252	Primary Cerenkov events: 25	Secondary Scintillation events: 171047	Secondary Cerenkov Events: 120
event ID: 143506	Primary scintillation events:4414	Primary Cerenkov events: 42	Secondary Scintillation events: 173695	Secondary Cerenkov Events: 120
event ID: 144618	Primary scintillation events:6198	Primary Cerenkov events: 43	Secondary Scintillation events: 175130	Secondary Cerenkov Events: 120
event ID: 144631	Primary scintillation events:4381	Primary Cerenkov events: 41	Secondary Scintillation events: 176502	Secondary Cerenkov Events: 120
event ID: 144662	Primary scintillation events:5615	Primary Cerenkov events: 45	Secondary Scintillation events: 178289	Secondary Cerenkov Events: 120
event ID: 146422	Primary scintillation events:4877	Primary Cerenkov events: 38	Secondary Scintillation events: 180046	Secondary Cerenkov Events: 120
event ID: 151450	Primary scintillation events:5098	Primary Cerenkov events: 17	Secondary Scintillation events: 183190	Secondary Cerenkov Events: 120
event ID: 151479	Primary scintillation events:3391	Primary Cerenkov events: 36	Secondary Scintillation events: 188321	Secondary Cerenkov Events: 126
event ID: 153583	Primary scintillation events:3922	Primary Cerenkov events: 34	Secondary Scintillation events: 189297	Secondary Cerenkov Events: 126
event ID: 156485	Primary scintillation events:2864	Primary Cerenkov events: 6	Secondary Scintillation events: 190245	Secondary Cerenkov Events: 126
event ID: 156525	Primary scintillation events:3510	Primary Cerenkov events: 4	Secondary Scintillation events: 190997	Secondary Cerenkov Events: 126
event ID: 160367	Primary scintillation events:3495	Primary Cerenkov events: 32	Secondary Scintillation events: 192452	Secondary Cerenkov Events: 126
event ID: 161947	Primary scintillation events:906	Primary Cerenkov events: 0	Secondary Scintillation events: 192627	Secondary Cerenkov Events: 126
event ID: 164892	Primary scintillation events:5816	Primary Cerenkov events: 61	Secondary Scintillation events: 193805	Secondary Cerenkov Events: 126
event ID: 166038	Primary scintillation events:3683	Primary Cerenkov events: 35	Secondary Scintillation events: 194191	Secondary Cerenkov Events: 126
event ID: 169593	Primary scintillation events:5763	Primary Cerenkov events: 27	Secondary Scintillation events: 196712	Secondary Cerenkov Events: 126
event ID: 169602	Primary scintillation events:3633	Primary Cerenkov events: 45	Secondary Scintillation events: 197559	Secondary Cerenkov Events: 126
event ID: 170631	Primary scintillation events:3750	Primary Cerenkov events: 42	Secondary Scintillation events: 200109	Secondary Cerenkov Events: 126
event ID: 173351	Primary scintillation events:3760	Primary Cerenkov events: 39	Secondary Scintillation events: 201872	Secondary Cerenkov Events: 126
event ID: 174444	Primary scintillation events:4030	Primary Cerenkov events: 25	Secondary Scintillation events: 203876	Secondary Cerenkov Events: 126
event ID: 174507	Primary scintillation events:3451	Primary Cerenkov events: 36	Secondary Scintillation events: 212551	Secondary Cerenkov Events: 142
event ID: 174510	Primary scintillation events:3494	Primary Cerenkov events: 46	Secondary Scintillation events: 213998	Secondary Cerenkov Events: 142
event ID: 175725	Primary scintillation events:7963	Primary Cerenkov events: 51	Secondary Scintillation events: 215527	Secondary Cerenkov Events: 142
event ID: 175733	Primary scintillation events:17361	Primary Cerenkov events: 121	Secondary Scintillation events: 219635	Secondary Cerenkov Events: 142
event ID: 186776	Primary scintillation events:6669	Primary Cerenkov events: 31	Secondary Scintillation events: 221770	Secondary Cerenkov Events: 142
event ID: 188687	Primary scintillation events:6166	Primary Cerenkov events: 29	Secondary Scintillation events: 228042	Secondary Cerenkov Events: 142
event ID: 193892	Primary scintillation events:4751	Primary Cerenkov events: 37	Secondary Scintillation events: 230538	Secondary Cerenkov Events: 142
event ID: 193913	Primary scintillation events:7412	Primary Cerenkov events: 39	Secondary Scintillation events: 234266	Secondary Cerenkov Events: 142
event ID: 196396	Primary scintillation events:4809	Primary Cerenkov events: 35	Secondary Scintillation events: 235798	Secondary Cerenkov Events: 142
event ID: 198073	Primary scintillation events:3755	Primary Cerenkov events: 32	Secondary Scintillation events: 236652	Secondary Cerenkov Events: 142
event ID: 198080	Primary scintillation events:4254	Primary Cerenkov events: 52	Secondary Scintillation events: 237620	Secondary Cerenkov Events: 142
