22682	Scintillation in core	38
22682	Scintillation in core	37
22682	Scintillation in core	49
22682	Scintillation in core	44
22682	Scintillation in core	43
22682	Scintillation in core	66
22682	Scintillation in core	59
22682	Scintillation in core	55
22682	Scintillation in core	102
22682	Scintillation in core	101
22682	Scintillation in core	92
22682	Scintillation in core	87
22682	Scintillation in core	80
22682	Scintillation in core	78
22682	Scintillation in core	75
22682	Scintillation in core	72
22682	Scintillation in core	70
22682	Scintillation in core	151
22682	Scintillation in core	149
22682	Scintillation in core	146
22682	Scintillation in core	141
22682	Scintillation in core	138
22682	Scintillation in core	126
22682	Scintillation in core	123
22682	Scintillation in core	112
22682	Scintillation in core	109
22682	Scintillation in core	215
22682	Scintillation in core	214
22682	Scintillation in core	206
22682	Scintillation in core	203
22682	Scintillation in core	201
22682	Scintillation in core	186
22682	Scintillation in core	166
22682	Scintillation in core	221
22682	Scintillation in core	220
22682	Scintillation in core	219
22682	Scintillation in core	231
22682	Scintillation in core	225
22682	Scintillation in core	242
22682	Scintillation in core	241
22682	Scintillation in core	267
22682	Scintillation in core	322
22682	Scintillation in core	312
22682	Scintillation in core	311
22682	Scintillation in core	302
22682	Scintillation in core	299
22682	Scintillation in core	290
22682	Scintillation in core	278
22682	Scintillation in core	273
22682	Cerenkov in core	270
22682	Scintillation in core	330
22682	Scintillation in core	334
22682	Scintillation in core	343
22682	Scintillation in core	368
22682	Scintillation in core	367
22682	Scintillation in core	366
22682	Scintillation in core	362
22682	Scintillation in core	360
22682	Scintillation in core	376
22682	Scintillation in core	385
22682	Scintillation in core	383
22682	Scintillation in core	437
22682	Scintillation in core	435
22682	Scintillation in core	424
22682	Scintillation in core	423
22682	Scintillation in core	410
22682	Scintillation in core	399
22682	Scintillation in core	394
22682	Scintillation in core	453
22682	Scintillation in core	458
22682	Scintillation in core	456
22682	Scintillation in core	463
22682	Scintillation in core	487
22682	Scintillation in core	482
22682	Scintillation in core	477
22682	Scintillation in core	475
22682	Scintillation in core	473
22682	Scintillation in core	471
22682	Scintillation in core	469
22682	Scintillation in core	624
22682	Scintillation in core	622
22682	Scintillation in core	617
22682	Scintillation in core	616
22682	Scintillation in core	605
22682	Scintillation in core	599
22682	Scintillation in core	589
22682	Scintillation in core	584
22682	Scintillation in core	566
22682	Scintillation in core	564
22682	Scintillation in core	558
22682	Scintillation in core	553
22682	Scintillation in core	550
22682	Scintillation in core	548
22682	Scintillation in core	547
22682	Scintillation in core	542
22682	Scintillation in core	530
22682	Scintillation in core	529
22682	Scintillation in core	527
22682	Scintillation in core	520
22682	Scintillation in core	517
22682	Scintillation in core	516
22682	Scintillation in core	511
22682	Scintillation in core	509
22682	Cerenkov in core	507
22682	Cerenkov in core	506
22682	Scintillation in core	640
22682	Scintillation in core	660
22682	Scintillation in core	701
22682	Scintillation in core	663
22682	Scintillation in core	705
22682	Scintillation in core	707
22682	Scintillation in core	824
22682	Scintillation in core	823
22682	Scintillation in core	816
22682	Scintillation in core	812
22682	Scintillation in core	802
22682	Scintillation in core	791
22682	Scintillation in core	778
22682	Scintillation in core	759
22682	Scintillation in core	752
22682	Scintillation in core	749
22682	Scintillation in core	743
22682	Scintillation in core	740
22682	Scintillation in core	833
22682	Scintillation in core	885
22682	Scintillation in core	864
22682	Scintillation in core	856
22682	Scintillation in core	850
22682	Scintillation in core	957
22682	Scintillation in core	951
22682	Scintillation in core	942
22682	Scintillation in core	924
22682	Scintillation in core	919
22682	Scintillation in core	904
22682	Scintillation in core	899
22682	Scintillation in core	893
22682	Scintillation in core	891
22682	Scintillation in core	890
22682	Scintillation in core	961
22682	Scintillation in core	1046
22682	Scintillation in core	1040
22682	Scintillation in core	1035
22682	Scintillation in core	1034
22682	Scintillation in core	1014
22682	Scintillation in core	1000
37322	Scintillation in core	102
37322	Scintillation in core	189
37322	Scintillation in core	187
37322	Scintillation in core	162
37322	Scintillation in core	153
37322	Scintillation in core	144
37322	Scintillation in core	215
37322	Scintillation in core	211
37322	Scintillation in core	207
37322	Scintillation in core	221
37322	Scintillation in core	267
37322	Scintillation in core	266
37322	Scintillation in core	282
37322	Scintillation in core	289
37322	Scintillation in core	312
37322	Scintillation in core	309
37322	Scintillation in core	356
37322	Scintillation in core	354
37322	Scintillation in core	348
37322	Scintillation in core	379
37322	Scintillation in core	376
37322	Scintillation in core	406
37322	Scintillation in core	418
37322	Scintillation in core	422
37322	Scintillation in core	431
37322	Scintillation in core	442
37322	Scintillation in core	450
37322	Scintillation in core	474
37322	Scintillation in core	471
37322	Scintillation in core	540
37322	Scintillation in core	523
37322	Scintillation in core	516
