event ID: 1785	scintillation events:3181	Cerenkov events: 65
event ID: 6566	scintillation events:664	Cerenkov events: 0
event ID: 14270	scintillation events:3384	Cerenkov events: 98
event ID: 18353	scintillation events:3181	Cerenkov events: 88
event ID: 35249	scintillation events:105	Cerenkov events: 0
event ID: 43516	scintillation events:1551	Cerenkov events: 36
event ID: 56350	scintillation events:173	Cerenkov events: 0
event ID: 56428	scintillation events:2916	Cerenkov events: 87
event ID: 70632	scintillation events:1674	Cerenkov events: 38
event ID: 75982	scintillation events:906	Cerenkov events: 15
event ID: 81924	scintillation events:5028	Cerenkov events: 94
event ID: 82019	scintillation events:110	Cerenkov events: 0
event ID: 103660	scintillation events:550	Cerenkov events: 11
event ID: 106638	scintillation events:1903	Cerenkov events: 69
event ID: 116832	scintillation events:3585	Cerenkov events: 92
event ID: 126186	scintillation events:3900	Cerenkov events: 84
event ID: 131178	scintillation events:119	Cerenkov events: 0
event ID: 141704	scintillation events:2129	Cerenkov events: 34
event ID: 178437	scintillation events:936	Cerenkov events: 32
event ID: 182051	scintillation events:4310	Cerenkov events: 103
event ID: 234401	scintillation events:54	Cerenkov events: 6
event ID: 256849	scintillation events:1719	Cerenkov events: 63
event ID: 268374	scintillation events:5071	Cerenkov events: 131
event ID: 277550	scintillation events:4859	Cerenkov events: 94
event ID: 283369	scintillation events:1561	Cerenkov events: 10
event ID: 290228	scintillation events:984	Cerenkov events: 11
event ID: 300269	scintillation events:2613	Cerenkov events: 87
event ID: 304856	scintillation events:449	Cerenkov events: 15
event ID: 308188	scintillation events:336	Cerenkov events: 11
event ID: 311689	scintillation events:3054	Cerenkov events: 74
event ID: 311895	scintillation events:135	Cerenkov events: 0
event ID: 315239	scintillation events:251	Cerenkov events: 0
event ID: 321690	scintillation events:2160	Cerenkov events: 69
event ID: 331004	scintillation events:2173	Cerenkov events: 67
event ID: 379921	scintillation events:2705	Cerenkov events: 78
event ID: 387272	scintillation events:185	Cerenkov events: 0
event ID: 397308	scintillation events:3029	Cerenkov events: 100
event ID: 404140	scintillation events:318	Cerenkov events: 8
event ID: 407805	scintillation events:2657	Cerenkov events: 66
event ID: 413401	scintillation events:9428	Cerenkov events: 205
event ID: 437495	scintillation events:1637	Cerenkov events: 70
event ID: 484801	scintillation events:1370	Cerenkov events: 34
event ID: 489938	scintillation events:882	Cerenkov events: 21
event ID: 502562	scintillation events:1385	Cerenkov events: 51
event ID: 519090	scintillation events:980	Cerenkov events: 31
event ID: 524465	scintillation events:64	Cerenkov events: 0
event ID: 524525	scintillation events:3231	Cerenkov events: 101
event ID: 524569	scintillation events:5500	Cerenkov events: 181
event ID: 548455	scintillation events:2362	Cerenkov events: 63
event ID: 558184	scintillation events:93	Cerenkov events: 0
event ID: 561359	scintillation events:65	Cerenkov events: 4
event ID: 564087	scintillation events:3304	Cerenkov events: 106
event ID: 575274	scintillation events:270	Cerenkov events: 8
event ID: 594871	scintillation events:111	Cerenkov events: 0
event ID: 597602	scintillation events:1035	Cerenkov events: 12
event ID: 597876	scintillation events:2618	Cerenkov events: 90
event ID: 602045	scintillation events:2441	Cerenkov events: 60
event ID: 611525	scintillation events:1564	Cerenkov events: 44
event ID: 631496	scintillation events:169	Cerenkov events: 0
event ID: 631554	scintillation events:218	Cerenkov events: 5
event ID: 638261	scintillation events:836	Cerenkov events: 1
event ID: 649645	scintillation events:463	Cerenkov events: 0
event ID: 657807	scintillation events:3349	Cerenkov events: 61
event ID: 657991	scintillation events:1410	Cerenkov events: 26
event ID: 676371	scintillation events:49	Cerenkov events: 0
event ID: 750470	scintillation events:5372	Cerenkov events: 153
event ID: 767279	scintillation events:1616	Cerenkov events: 50
event ID: 800791	scintillation events:38	Cerenkov events: 5
event ID: 803696	scintillation events:2420	Cerenkov events: 58
event ID: 819647	scintillation events:103	Cerenkov events: 0
event ID: 877166	scintillation events:204	Cerenkov events: 0
event ID: 897078	scintillation events:2937	Cerenkov events: 115
event ID: 925596	scintillation events:3429	Cerenkov events: 57
event ID: 925601	scintillation events:2827	Cerenkov events: 89
event ID: 932724	scintillation events:2494	Cerenkov events: 78
event ID: 938398	scintillation events:1378	Cerenkov events: 31
event ID: 942159	scintillation events:983	Cerenkov events: 14
event ID: 948253	scintillation events:1396	Cerenkov events: 29
event ID: 967065	scintillation events:334	Cerenkov events: 8
event ID: 969914	scintillation events:2633	Cerenkov events: 74
event ID: 981515	scintillation events:2324	Cerenkov events: 76
event ID: 981708	scintillation events:132	Cerenkov events: 0
event ID: 990766	scintillation events:111	Cerenkov events: 0
