event ID: 46315	Primary scintillation events:1876	Primary Cerenkov events: 86	Secondary Scintillation events: 2183	Secondary Cerenkov Events: 3
event ID: 103493	Primary scintillation events:5197	Primary Cerenkov events: 193	Secondary Scintillation events: 6765	Secondary Cerenkov Events: 12
event ID: 112316	Primary scintillation events:3164	Primary Cerenkov events: 155	Secondary Scintillation events: 9231	Secondary Cerenkov Events: 12
event ID: 143728	Primary scintillation events:1106	Primary Cerenkov events: 54	Secondary Scintillation events: 10041	Secondary Cerenkov Events: 12
event ID: 378885	Primary scintillation events:5165	Primary Cerenkov events: 230	Secondary Scintillation events: 16577	Secondary Cerenkov Events: 41
event ID: 447674	Primary scintillation events:1032	Primary Cerenkov events: 42	Secondary Scintillation events: 17218	Secondary Cerenkov Events: 41
event ID: 456121	Primary scintillation events:596	Primary Cerenkov events: 46	Secondary Scintillation events: 18015	Secondary Cerenkov Events: 43
event ID: 459845	Primary scintillation events:2507	Primary Cerenkov events: 100	Secondary Scintillation events: 19629	Secondary Cerenkov Events: 43
event ID: 465303	Primary scintillation events:2720	Primary Cerenkov events: 128	Secondary Scintillation events: 22356	Secondary Cerenkov Events: 46
event ID: 987078	Primary scintillation events:5500	Primary Cerenkov events: 283	Secondary Scintillation events: 26428	Secondary Cerenkov Events: 46
