event ID: 18820	Primary scintillation events:2706	Primary Cerenkov events: 122	Secondary Scintillation events: 5021	Secondary Cerenkov Events: 50
event ID: 19001	Primary scintillation events:2818	Primary Cerenkov events: 136	Secondary Scintillation events: 7755	Secondary Cerenkov Events: 50
event ID: 51647	Primary scintillation events:340	Primary Cerenkov events: 9	Secondary Scintillation events: 8114	Secondary Cerenkov Events: 50
event ID: 73838	Primary scintillation events:2857	Primary Cerenkov events: 149	Secondary Scintillation events: 14448	Secondary Cerenkov Events: 111
event ID: 118286	Primary scintillation events:2982	Primary Cerenkov events: 162	Secondary Scintillation events: 16011	Secondary Cerenkov Events: 111
event ID: 162021	Primary scintillation events:3580	Primary Cerenkov events: 132	Secondary Scintillation events: 19374	Secondary Cerenkov Events: 111
event ID: 239173	Primary scintillation events:3208	Primary Cerenkov events: 159	Secondary Scintillation events: 21966	Secondary Cerenkov Events: 111
event ID: 341379	Primary scintillation events:5413	Primary Cerenkov events: 248	Secondary Scintillation events: 28871	Secondary Cerenkov Events: 138
event ID: 344820	Primary scintillation events:3791	Primary Cerenkov events: 204	Secondary Scintillation events: 32629	Secondary Cerenkov Events: 144
event ID: 391779	Primary scintillation events:3394	Primary Cerenkov events: 181	Secondary Scintillation events: 35831	Secondary Cerenkov Events: 144
event ID: 587146	Primary scintillation events:3182	Primary Cerenkov events: 165	Secondary Scintillation events: 40084	Secondary Cerenkov Events: 149
event ID: 652097	Primary scintillation events:3902	Primary Cerenkov events: 176	Secondary Scintillation events: 42167	Secondary Cerenkov Events: 149
event ID: 770456	Primary scintillation events:1941	Primary Cerenkov events: 103	Secondary Scintillation events: 47453	Secondary Cerenkov Events: 207
event ID: 936324	Primary scintillation events:4395	Primary Cerenkov events: 196	Secondary Scintillation events: 50482	Secondary Cerenkov Events: 209
