event ID: 167517	Primary scintillation events:615	Primary Cerenkov events: 20	Secondary Scintillation events: 911	Secondary Cerenkov Events: 0
event ID: 186714	Primary scintillation events:5176	Primary Cerenkov events: 271	Secondary Scintillation events: 6355	Secondary Cerenkov Events: 5
event ID: 315700	Primary scintillation events:1970	Primary Cerenkov events: 74	Secondary Scintillation events: 9215	Secondary Cerenkov Events: 34
event ID: 320754	Primary scintillation events:1807	Primary Cerenkov events: 59	Secondary Scintillation events: 10461	Secondary Cerenkov Events: 34
event ID: 423299	Primary scintillation events:1140	Primary Cerenkov events: 52	Secondary Scintillation events: 11020	Secondary Cerenkov Events: 34
event ID: 469843	Primary scintillation events:755	Primary Cerenkov events: 34	Secondary Scintillation events: 11404	Secondary Cerenkov Events: 34
event ID: 594118	Primary scintillation events:382	Primary Cerenkov events: 19	Secondary Scintillation events: 11556	Secondary Cerenkov Events: 34
event ID: 789732	Primary scintillation events:251	Primary Cerenkov events: 14	Secondary Scintillation events: 11731	Secondary Cerenkov Events: 34
event ID: 833297	Primary scintillation events:7212	Primary Cerenkov events: 334	Secondary Scintillation events: 18898	Secondary Cerenkov Events: 63
event ID: 865199	Primary scintillation events:868	Primary Cerenkov events: 39	Secondary Scintillation events: 19518	Secondary Cerenkov Events: 63
event ID: 906333	Primary scintillation events:1861	Primary Cerenkov events: 91	Secondary Scintillation events: 21844	Secondary Cerenkov Events: 63
