event ID: 22211	scintillation events:2589	Cerenkov events: 67
event ID: 26176	scintillation events:3345	Cerenkov events: 105
event ID: 28575	scintillation events:3774	Cerenkov events: 57
event ID: 31494	scintillation events:2286	Cerenkov events: 77
