event ID: 1387	scintillation events:3958	Cerenkov events: 98
event ID: 6066	scintillation events:2740	Cerenkov events: 83
event ID: 16420	scintillation events:2031	Cerenkov events: 65
event ID: 23982	scintillation events:1463	Cerenkov events: 37
event ID: 24882	scintillation events:1850	Cerenkov events: 44
