event ID: 6648	scintillation events:6735	Cerenkov events: 131
event ID: 15143	scintillation events:184	Cerenkov events: 3
event ID: 17786	scintillation events:386	Cerenkov events: 14
event ID: 44622	scintillation events:2090	Cerenkov events: 59
