event ID: 32045	Primary scintillation events:890	Primary Cerenkov events: 45	Secondary Scintillation events: 1706	Secondary Cerenkov Events: 13
event ID: 99487	Primary scintillation events:2698	Primary Cerenkov events: 103	Secondary Scintillation events: 5722	Secondary Cerenkov Events: 16
event ID: 171220	Primary scintillation events:615	Primary Cerenkov events: 36	Secondary Scintillation events: 6162	Secondary Cerenkov Events: 16
event ID: 291653	Primary scintillation events:1974	Primary Cerenkov events: 91	Secondary Scintillation events: 7409	Secondary Cerenkov Events: 16
event ID: 347889	Primary scintillation events:32	Primary Cerenkov events: 0	Secondary Scintillation events: 7425	Secondary Cerenkov Events: 16
event ID: 525385	Primary scintillation events:1752	Primary Cerenkov events: 89	Secondary Scintillation events: 9641	Secondary Cerenkov Events: 19
event ID: 651196	Primary scintillation events:2865	Primary Cerenkov events: 152	Secondary Scintillation events: 11326	Secondary Cerenkov Events: 19
event ID: 736117	Primary scintillation events:3357	Primary Cerenkov events: 123	Secondary Scintillation events: 14721	Secondary Cerenkov Events: 20
event ID: 917370	Primary scintillation events:234	Primary Cerenkov events: 20	Secondary Scintillation events: 14871	Secondary Cerenkov Events: 20
event ID: 980477	Primary scintillation events:2326	Primary Cerenkov events: 85	Secondary Scintillation events: 16618	Secondary Cerenkov Events: 20
