event ID: 101908	Primary scintillation events:2764	Primary Cerenkov events: 99	Secondary Scintillation events: 5023	Secondary Cerenkov Events: 22
event ID: 393142	Primary scintillation events:211	Primary Cerenkov events: 17	Secondary Scintillation events: 5731	Secondary Cerenkov Events: 23
event ID: 397419	Primary scintillation events:2389	Primary Cerenkov events: 99	Secondary Scintillation events: 9804	Secondary Cerenkov Events: 64
event ID: 501689	Primary scintillation events:1922	Primary Cerenkov events: 90	Secondary Scintillation events: 11665	Secondary Cerenkov Events: 66
event ID: 657657	Primary scintillation events:66	Primary Cerenkov events: 6	Secondary Scintillation events: 11716	Secondary Cerenkov Events: 66
event ID: 723181	Primary scintillation events:1614	Primary Cerenkov events: 56	Secondary Scintillation events: 15695	Secondary Cerenkov Events: 82
event ID: 799086	Primary scintillation events:3234	Primary Cerenkov events: 193	Secondary Scintillation events: 20111	Secondary Cerenkov Events: 82
event ID: 838428	Primary scintillation events:300	Primary Cerenkov events: 15	Secondary Scintillation events: 20403	Secondary Cerenkov Events: 82
event ID: 904863	Primary scintillation events:1023	Primary Cerenkov events: 44	Secondary Scintillation events: 21204	Secondary Cerenkov Events: 82
event ID: 993428	Primary scintillation events:1662	Primary Cerenkov events: 66	Secondary Scintillation events: 24620	Secondary Cerenkov Events: 115
