event ID: 85702	Primary scintillation events:3900	Primary Cerenkov events: 182	Secondary Scintillation events: 2504	Secondary Cerenkov Events: 0
event ID: 269473	Primary scintillation events:4657	Primary Cerenkov events: 181	Secondary Scintillation events: 5822	Secondary Cerenkov Events: 4
event ID: 313195	Primary scintillation events:1954	Primary Cerenkov events: 78	Secondary Scintillation events: 7510	Secondary Cerenkov Events: 4
event ID: 405241	Primary scintillation events:289	Primary Cerenkov events: 19	Secondary Scintillation events: 7628	Secondary Cerenkov Events: 4
event ID: 574632	Primary scintillation events:4322	Primary Cerenkov events: 173	Secondary Scintillation events: 11553	Secondary Cerenkov Events: 5
event ID: 661761	Primary scintillation events:372	Primary Cerenkov events: 19	Secondary Scintillation events: 11821	Secondary Cerenkov Events: 5
event ID: 987671	Primary scintillation events:4982	Primary Cerenkov events: 191	Secondary Scintillation events: 18512	Secondary Cerenkov Events: 72
