event ID: 16150	scintillation events:1030	Cerenkov events: 23
event ID: 22169	scintillation events:2465	Cerenkov events: 58
event ID: 28676	scintillation events:8932	Cerenkov events: 191
event ID: 44277	scintillation events:2819	Cerenkov events: 75
