event ID: 6551	scintillation events:3092	Cerenkov events: 59
event ID: 6566	scintillation events:664	Cerenkov events: 0
event ID: 43781	scintillation events:223	Cerenkov events: 8
event ID: 58987	scintillation events:231	Cerenkov events: 0
event ID: 70632	scintillation events:1674	Cerenkov events: 38
event ID: 75982	scintillation events:906	Cerenkov events: 15
event ID: 82019	scintillation events:110	Cerenkov events: 0
event ID: 111653	scintillation events:798	Cerenkov events: 24
event ID: 116461	scintillation events:6993	Cerenkov events: 132
event ID: 169333	scintillation events:2011	Cerenkov events: 20
event ID: 184512	scintillation events:1186	Cerenkov events: 28
event ID: 184693	scintillation events:2531	Cerenkov events: 49
event ID: 196470	scintillation events:3578	Cerenkov events: 87
event ID: 196508	scintillation events:5098	Cerenkov events: 137
event ID: 213387	scintillation events:3785	Cerenkov events: 71
event ID: 226332	scintillation events:4256	Cerenkov events: 120
event ID: 233565	scintillation events:205	Cerenkov events: 4
event ID: 257120	scintillation events:4518	Cerenkov events: 80
event ID: 262630	scintillation events:144	Cerenkov events: 0
event ID: 276581	scintillation events:110	Cerenkov events: 0
event ID: 280485	scintillation events:79	Cerenkov events: 0
event ID: 280542	scintillation events:527	Cerenkov events: 17
event ID: 290228	scintillation events:984	Cerenkov events: 11
event ID: 294900	scintillation events:4076	Cerenkov events: 80
event ID: 294934	scintillation events:126	Cerenkov events: 3
event ID: 305665	scintillation events:218	Cerenkov events: 0
event ID: 315041	scintillation events:2851	Cerenkov events: 95
event ID: 315239	scintillation events:251	Cerenkov events: 0
event ID: 334862	scintillation events:2476	Cerenkov events: 35
event ID: 348566	scintillation events:416	Cerenkov events: 13
event ID: 356619	scintillation events:3397	Cerenkov events: 92
event ID: 367284	scintillation events:1172	Cerenkov events: 31
event ID: 376186	scintillation events:550	Cerenkov events: 25
event ID: 376353	scintillation events:59	Cerenkov events: 0
event ID: 376521	scintillation events:958	Cerenkov events: 25
event ID: 380990	scintillation events:1188	Cerenkov events: 31
event ID: 385341	scintillation events:104	Cerenkov events: 0
event ID: 404472	scintillation events:13	Cerenkov events: 2
event ID: 407805	scintillation events:2657	Cerenkov events: 66
event ID: 407925	scintillation events:171	Cerenkov events: 0
event ID: 437102	scintillation events:3861	Cerenkov events: 93
event ID: 470082	scintillation events:426	Cerenkov events: 0
event ID: 499357	scintillation events:4108	Cerenkov events: 111
event ID: 506194	scintillation events:950	Cerenkov events: 14
event ID: 514901	scintillation events:543	Cerenkov events: 15
event ID: 534770	scintillation events:2117	Cerenkov events: 61
event ID: 553935	scintillation events:69	Cerenkov events: 0
event ID: 565016	scintillation events:1021	Cerenkov events: 30
event ID: 572441	scintillation events:961	Cerenkov events: 19
event ID: 572691	scintillation events:309	Cerenkov events: 6
event ID: 580679	scintillation events:767	Cerenkov events: 29
event ID: 584595	scintillation events:4765	Cerenkov events: 100
event ID: 596907	scintillation events:1247	Cerenkov events: 37
event ID: 610255	scintillation events:136	Cerenkov events: 0
event ID: 656453	scintillation events:4269	Cerenkov events: 92
event ID: 664552	scintillation events:2050	Cerenkov events: 30
event ID: 675465	scintillation events:963	Cerenkov events: 7
event ID: 683846	scintillation events:4027	Cerenkov events: 103
event ID: 692178	scintillation events:5079	Cerenkov events: 100
event ID: 692193	scintillation events:2198	Cerenkov events: 59
event ID: 706475	scintillation events:1124	Cerenkov events: 41
event ID: 718363	scintillation events:555	Cerenkov events: 0
event ID: 724630	scintillation events:3261	Cerenkov events: 108
event ID: 740444	scintillation events:2498	Cerenkov events: 81
event ID: 750470	scintillation events:5372	Cerenkov events: 153
event ID: 776741	scintillation events:590	Cerenkov events: 14
event ID: 798782	scintillation events:840	Cerenkov events: 24
event ID: 814148	scintillation events:4231	Cerenkov events: 83
event ID: 826465	scintillation events:7844	Cerenkov events: 174
event ID: 845643	scintillation events:144	Cerenkov events: 0
event ID: 859971	scintillation events:1285	Cerenkov events: 45
event ID: 884053	scintillation events:3314	Cerenkov events: 72
event ID: 890559	scintillation events:31	Cerenkov events: 0
event ID: 899977	scintillation events:943	Cerenkov events: 1
event ID: 904742	scintillation events:148	Cerenkov events: 4
event ID: 916466	scintillation events:729	Cerenkov events: 11
event ID: 932724	scintillation events:2494	Cerenkov events: 78
