Incoming Energy	6220	4.67676	1	CoupledTransportation
Incoming Energy	15125	5.28768	1	CoupledTransportation
Incoming Energy	29748	6.20957	1	CoupledTransportation
Incoming Energy	47806	5.49098	1	CoupledTransportation
Incoming Energy	80767	4.38102	1	CoupledTransportation
Incoming Energy	80885	6.35683	1	CoupledTransportation
Incoming Energy	85377	1.80148	1	CoupledTransportation
Incoming Energy	97451	6.11859	1	CoupledTransportation
Incoming Energy	104354	0.914807	1	CoupledTransportation
Incoming Energy	131910	5.26618	1	CoupledTransportation
Incoming Energy	138409	5.34187	1	CoupledTransportation
Incoming Energy	142186	6.20969	1	CoupledTransportation
Incoming Energy	148639	4.31024	1	CoupledTransportation
Incoming Energy	151904	3.64749	1	CoupledTransportation
Incoming Energy	196446	3.64515	1	CoupledTransportation
Incoming Energy	227084	5.50238	1	CoupledTransportation
Incoming Energy	227096	5.81243	1	CoupledTransportation
Incoming Energy	231637	4.7055	1	CoupledTransportation
Incoming Energy	236265	3.78083	1	CoupledTransportation
Incoming Energy	254072	5.79297	1	CoupledTransportation
Incoming Energy	254214	5.98699	1	CoupledTransportation
Incoming Energy	299884	4.76019	1	CoupledTransportation
Incoming Energy	312378	1.57736	1	CoupledTransportation
Incoming Energy	321381	2.87265	1	CoupledTransportation
Incoming Energy	331642	6.25242	1	CoupledTransportation
Incoming Energy	335610	5.97655	1	CoupledTransportation
Incoming Energy	490386	6.03956	1	CoupledTransportation
Incoming Energy	549720	4.40007	1	CoupledTransportation
Incoming Energy	557523	4.74906	1	CoupledTransportation
Incoming Energy	600664	4.66657	1	CoupledTransportation
Incoming Energy	603208	5.12392	1	CoupledTransportation
Incoming Energy	633162	4.59562	1	CoupledTransportation
Incoming Energy	633226	6.51708	1	CoupledTransportation
Incoming Energy	635988	2.74259	1	CoupledTransportation
Incoming Energy	652296	6.30189	1	CoupledTransportation
Incoming Energy	668569	4.13116	1	CoupledTransportation
Incoming Energy	703988	5.82279	1	CoupledTransportation
Incoming Energy	704092	4.61836	1	CoupledTransportation
Incoming Energy	718449	4.12607	1	CoupledTransportation
Incoming Energy	732600	5.7166	1	CoupledTransportation
Incoming Energy	755385	2.91305	1	CoupledTransportation
Incoming Energy	775753	5.89842	1	CoupledTransportation
Incoming Energy	838767	2.57019	1	CoupledTransportation
Incoming Energy	842053	1.76365	1	CoupledTransportation
Incoming Energy	855279	4.971	1	CoupledTransportation
Incoming Energy	863888	2.5335	1	CoupledTransportation
Incoming Energy	904237	4.73844	1	CoupledTransportation
Incoming Energy	941116	5.82612	1	CoupledTransportation
Incoming Energy	986056	6.29129	1	CoupledTransportation
Incoming Energy	998222	5.22419	1	CoupledTransportation
