Incoming Energy	2203	5.43612	1	CoupledTransportation
Incoming Energy	15999	3.05538	1	CoupledTransportation
Incoming Energy	16004	4.13359	1	CoupledTransportation
Incoming Energy	27406	5.61186	1	CoupledTransportation
Incoming Energy	54316	5.53622	1	CoupledTransportation
Incoming Energy	57070	6.46188	1	CoupledTransportation
Incoming Energy	57198	3.81346	1	CoupledTransportation
Incoming Energy	67375	3.30861	1	CoupledTransportation
Incoming Energy	120862	6.14983	1	CoupledTransportation
Incoming Energy	126279	5.74141	1	CoupledTransportation
Incoming Energy	151502	2.36036	1	CoupledTransportation
Incoming Energy	193247	6.06596	1	CoupledTransportation
Incoming Energy	226255	6.12132	1	CoupledTransportation
Incoming Energy	229423	4.86075	1	CoupledTransportation
Incoming Energy	263716	5.99131	1	CoupledTransportation
Incoming Energy	267711	1.28395	1	CoupledTransportation
Incoming Energy	275394	5.0854	1	CoupledTransportation
Incoming Energy	275438	1.83116	1	CoupledTransportation
Incoming Energy	293161	4.7029	1	CoupledTransportation
Incoming Energy	297005	2.38728	1	CoupledTransportation
Incoming Energy	308809	2.7635	1	CoupledTransportation
Incoming Energy	308859	4.20082	1	CoupledTransportation
Incoming Energy	310842	1.27124	1	CoupledTransportation
Incoming Energy	356763	4.71134	1	CoupledTransportation
Incoming Energy	359438	6.18978	1	CoupledTransportation
Incoming Energy	359585	5.56912	1	CoupledTransportation
Incoming Energy	368171	3.62668	1	CoupledTransportation
Incoming Energy	375202	3.04402	1	CoupledTransportation
Incoming Energy	395032	6.16701	1	CoupledTransportation
Incoming Energy	410590	0.822652	1	CoupledTransportation
Incoming Energy	410595	5.97645	1	CoupledTransportation
Incoming Energy	416794	5.81315	1	CoupledTransportation
Incoming Energy	425478	5.84381	1	CoupledTransportation
Incoming Energy	456761	5.98577	1	CoupledTransportation
Incoming Energy	489134	5.54183	1	CoupledTransportation
Incoming Energy	513487	2.38418	1	CoupledTransportation
Incoming Energy	562502	0.459798	1	CoupledTransportation
Incoming Energy	574384	2.03852	1	CoupledTransportation
Incoming Energy	610515	0.395269	1	CoupledTransportation
Incoming Energy	613729	5.19585	1	CoupledTransportation
Incoming Energy	617501	3.31645	1	CoupledTransportation
Incoming Energy	630568	3.06773	1	CoupledTransportation
Incoming Energy	727087	4.7227	1	CoupledTransportation
Incoming Energy	757147	1.11537	1	CoupledTransportation
Incoming Energy	826394	5.81845	1	CoupledTransportation
Incoming Energy	842978	4.04487	1	CoupledTransportation
Incoming Energy	848433	0.381439	1	CoupledTransportation
Incoming Energy	865826	5.23581	1	CoupledTransportation
Incoming Energy	873019	5.43458	1	CoupledTransportation
Incoming Energy	886603	0.814679	1	CoupledTransportation
Incoming Energy	928029	6.06224	1	CoupledTransportation
Incoming Energy	949336	6.18246	1	CoupledTransportation
Incoming Energy	956619	5.56307	1	CoupledTransportation
Incoming Energy	964589	1.11567	1	CoupledTransportation
Incoming Energy	981543	5.48939	1	CoupledTransportation
Incoming Energy	981739	5.62767	1	CoupledTransportation
Incoming Energy	992816	6.06716	1	CoupledTransportation
Incoming Energy	999263	3.3055	1	CoupledTransportation
