Incoming Energy	1431	1.45308	1	CoupledTransportation
Incoming Energy	7024	5.19838	1	CoupledTransportation
Incoming Energy	20318	4.66756	1	CoupledTransportation
Incoming Energy	25907	3.01307	1	CoupledTransportation
Incoming Energy	59027	3.33807	1	CoupledTransportation
Incoming Energy	73622	2.70708	1	CoupledTransportation
Incoming Energy	73663	1.99747	1	CoupledTransportation
Incoming Energy	80344	5.60374	1	CoupledTransportation
Incoming Energy	133596	6.02687	1	CoupledTransportation
Incoming Energy	169659	3.98574	1	CoupledTransportation
Incoming Energy	169808	3.98789	1	CoupledTransportation
Incoming Energy	184522	6.27779	1	CoupledTransportation
Incoming Energy	205913	3.1311	1	CoupledTransportation
Incoming Energy	208221	4.75806	1	CoupledTransportation
Incoming Energy	212108	5.30988	1	CoupledTransportation
Incoming Energy	216379	6.48282	1	CoupledTransportation
Incoming Energy	279245	0.358293	1	CoupledTransportation
Incoming Energy	279255	4.34253	1	CoupledTransportation
Incoming Energy	282423	6.07485	1	CoupledTransportation
Incoming Energy	293328	6.31928	1	CoupledTransportation
Incoming Energy	295819	5.31378	1	CoupledTransportation
Incoming Energy	328091	5.42803	1	CoupledTransportation
Incoming Energy	349212	5.14141	1	CoupledTransportation
Incoming Energy	398507	6.41308	1	CoupledTransportation
Incoming Energy	412256	3.66805	1	CoupledTransportation
Incoming Energy	438581	6.26286	1	CoupledTransportation
Incoming Energy	441313	4.72334	1	CoupledTransportation
Incoming Energy	468756	6.16918	1	CoupledTransportation
Incoming Energy	521266	0.67708	1	CoupledTransportation
Incoming Energy	541295	0.373341	1	CoupledTransportation
Incoming Energy	581294	4.02659	1	CoupledTransportation
Incoming Energy	595182	5.57575	1	CoupledTransportation
Incoming Energy	599186	5.66231	1	CoupledTransportation
Incoming Energy	604889	6.20144	1	CoupledTransportation
Incoming Energy	610720	5.36581	1	CoupledTransportation
Incoming Energy	691987	5.77672	1	CoupledTransportation
Incoming Energy	718051	5.31912	1	CoupledTransportation
Incoming Energy	735135	2.57942	1	CoupledTransportation
Incoming Energy	738159	3.65003	1	CoupledTransportation
Incoming Energy	760649	3.84432	1	CoupledTransportation
Incoming Energy	770828	3.11308	1	CoupledTransportation
Incoming Energy	793849	5.94405	1	CoupledTransportation
Incoming Energy	816766	6.2002	1	CoupledTransportation
Incoming Energy	862516	3.09124	1	CoupledTransportation
Incoming Energy	917682	5.57408	1	CoupledTransportation
Incoming Energy	958488	5.90807	1	CoupledTransportation
Incoming Energy	970953	4.14864	1	CoupledTransportation
Incoming Energy	974181	3.56093	1	CoupledTransportation
Incoming Energy	994538	5.82394	1	CoupledTransportation
