event ID: 145321	Primary scintillation events:1460	Primary Cerenkov events: 77	Secondary Scintillation events: 1630	Secondary Cerenkov Events: 0
event ID: 302050	Primary scintillation events:1372	Primary Cerenkov events: 67	Secondary Scintillation events: 3294	Secondary Cerenkov Events: 1
event ID: 443663	Primary scintillation events:5147	Primary Cerenkov events: 255	Secondary Scintillation events: 9330	Secondary Cerenkov Events: 15
event ID: 465253	Primary scintillation events:1023	Primary Cerenkov events: 34	Secondary Scintillation events: 9801	Secondary Cerenkov Events: 15
event ID: 520411	Primary scintillation events:3097	Primary Cerenkov events: 136	Secondary Scintillation events: 11659	Secondary Cerenkov Events: 15
event ID: 578562	Primary scintillation events:1520	Primary Cerenkov events: 75	Secondary Scintillation events: 12847	Secondary Cerenkov Events: 15
event ID: 811131	Primary scintillation events:2427	Primary Cerenkov events: 119	Secondary Scintillation events: 16477	Secondary Cerenkov Events: 50
event ID: 901329	Primary scintillation events:357	Primary Cerenkov events: 14	Secondary Scintillation events: 17660	Secondary Cerenkov Events: 52
event ID: 987199	Primary scintillation events:1060	Primary Cerenkov events: 53	Secondary Scintillation events: 18175	Secondary Cerenkov Events: 52
