event ID: 134814	Primary scintillation events:224	Primary Cerenkov events: 7	Secondary Scintillation events: 165	Secondary Cerenkov Events: 0
event ID: 263533	Primary scintillation events:819	Primary Cerenkov events: 43	Secondary Scintillation events: 1304	Secondary Cerenkov Events: 2
event ID: 274829	Primary scintillation events:3378	Primary Cerenkov events: 144	Secondary Scintillation events: 4049	Secondary Cerenkov Events: 2
event ID: 274853	Primary scintillation events:233	Primary Cerenkov events: 16	Secondary Scintillation events: 4238	Secondary Cerenkov Events: 2
event ID: 289442	Primary scintillation events:1371	Primary Cerenkov events: 66	Secondary Scintillation events: 5202	Secondary Cerenkov Events: 4
event ID: 564582	Primary scintillation events:4036	Primary Cerenkov events: 150	Secondary Scintillation events: 8131	Secondary Cerenkov Events: 4
event ID: 881232	Primary scintillation events:1354	Primary Cerenkov events: 43	Secondary Scintillation events: 9083	Secondary Cerenkov Events: 4
