event ID: 14122	Primary scintillation events:5205	Primary Cerenkov events: 238	Secondary Scintillation events: 4346	Secondary Cerenkov Events: 4
event ID: 270469	Primary scintillation events:2527	Primary Cerenkov events: 129	Secondary Scintillation events: 7656	Secondary Cerenkov Events: 6
event ID: 483062	Primary scintillation events:3271	Primary Cerenkov events: 141	Secondary Scintillation events: 11723	Secondary Cerenkov Events: 6
event ID: 563105	Primary scintillation events:4748	Primary Cerenkov events: 242	Secondary Scintillation events: 16057	Secondary Cerenkov Events: 6
event ID: 616302	Primary scintillation events:4838	Primary Cerenkov events: 208	Secondary Scintillation events: 22852	Secondary Cerenkov Events: 91
event ID: 650990	Primary scintillation events:4458	Primary Cerenkov events: 196	Secondary Scintillation events: 29799	Secondary Cerenkov Events: 147
event ID: 682329	Primary scintillation events:4552	Primary Cerenkov events: 207	Secondary Scintillation events: 36430	Secondary Cerenkov Events: 197
event ID: 701094	Primary scintillation events:690	Primary Cerenkov events: 33	Secondary Scintillation events: 38120	Secondary Cerenkov Events: 230
event ID: 856748	Primary scintillation events:5101	Primary Cerenkov events: 222	Secondary Scintillation events: 42833	Secondary Cerenkov Events: 248
