
0,0,0,1.871725617990367e-06,8.488963824042692e-16,27966
1,0,0,2.022337263601088e-06,1.900387739438901e-16,27909
2,0,0,2.082321872008871e-06,2.129755907614325e-16,27682
3,0,0,2.13719705261359e-06,2.343992874595594e-16,27529
4,0,0,2.185352409789391e-06,2.55578735712557e-16,27361
5,0,0,2.219140396910026e-06,2.743711606996493e-16,27091
6,0,0,2.220898533126867e-06,2.733224696495178e-16,26808
7,0,0,2.276342829919247e-06,3.009582237055365e-16,26513
8,0,0,2.273994768570896e-06,3.057702864615906e-16,26150
9,0,0,2.27085539965573e-06,3.141498329222894e-16,25686
10,0,0,2.272682164111464e-06,3.21673748221587e-16,25201
11,0,0,2.268651365186541e-06,3.361972081454195e-16,24712
12,0,0,2.262617101424476e-06,3.45207873708726e-16,24196
13,0,0,2.2633981364373e-06,3.539068961700423e-16,23584
14,0,0,2.214668572186715e-06,3.525795513717553e-16,22882
15,0,0,2.160130123295229e-06,3.488220186814602e-16,22019
16,0,0,2.095541316344062e-06,3.387925849505107e-16,21253
17,0,0,2.050532457638231e-06,3.40691895384338e-16,20408
18,0,0,2.002655905242327e-06,3.439024627689309e-16,19587
19,0,0,1.930920968910783e-06,3.287601679064445e-16,18716
20,0,0,1.873410812510763e-06,3.3071980250084e-16,17776
21,0,0,1.761336211311051e-06,3.098320292938142e-16,16740
22,0,0,1.676308249881131e-06,2.914755462463577e-16,15769
23,0,0,1.618424707730291e-06,2.975292555305527e-16,14895
24,0,0,1.497315996166929e-06,2.657397426794125e-16,13830
25,0,0,1.410327282790383e-06,2.56581263394096e-16,12829
26,0,0,1.301215266796724e-06,2.35212289684504e-16,11812
27,0,0,1.20656786932854e-06,2.244918175669436e-16,10764
28,0,0,1.112331104237377e-06,2.075515938461237e-16,9842
29,0,0,1.00098337495586e-06,1.828049151318433e-16,8942
30,0,0,9.153041724800992e-07,1.710981833117641e-16,8031
31,0,0,8.097750347262448e-07,1.480240687244783e-16,7181
32,0,0,7.220725345504292e-07,1.355047390416027e-16,6295
33,0,0,6.315565333046133e-07,1.200827804726366e-16,5464
34,0,0,5.346505232624553e-07,9.622492446272328e-17,4707
35,0,0,4.597963291120398e-07,8.636109118798672e-17,3992
36,0,0,3.914633775867661e-07,7.261397634357621e-17,3405
37,0,0,3.282406232487552e-07,6.222221655160985e-17,2805
38,0,0,2.652207479051582e-07,5.026174959016364e-17,2301
39,0,0,2.066298646793394e-07,3.901749390533918e-17,1792
40,0,0,1.547776849378218e-07,2.897014601573982e-17,1433
41,0,0,1.155829067578085e-07,2.06016657680225e-17,1125
42,0,0,8.702876123431444e-08,1.577783584090222e-17,876
43,0,0,6.511400420819912e-08,1.106426878982888e-17,699
44,0,0,4.737959359084489e-08,8.258173896249592e-18,562
45,0,0,2.942953181467588e-08,4.63760252168531e-18,393
46,0,0,1.731004656377539e-08,2.642960650200868e-18,312
47,0,0,1.256272483501696e-08,1.976601996314383e-18,265
48,0,0,7.196266519929816e-09,8.229794311206406e-19,209
49,0,0,5.420359331908199e-09,4.883121977203778e-19,225
50,0,0,5.128161349637051e-09,7.78362212846678e-19,185
51,0,0,3.843850804239827e-09,3.740521425401154e-19,191
52,0,0,3.068956314558439e-09,2.177235216595999e-19,195
53,0,0,4.646288375480719e-09,7.078070364937784e-19,171
54,0,0,3.595321018193296e-09,4.068155141652455e-19,170
55,0,0,3.998424516651559e-09,4.233425616258882e-19,172
