event ID: 3052	Primary scintillation events:3593	Primary Cerenkov events: 36	Secondary Scintillation events: 1336	Secondary Cerenkov Events: 0
event ID: 3925	Primary scintillation events:3514	Primary Cerenkov events: 34	Secondary Scintillation events: 2118	Secondary Cerenkov Events: 1
event ID: 7434	Primary scintillation events:3618	Primary Cerenkov events: 33	Secondary Scintillation events: 3285	Secondary Cerenkov Events: 1
event ID: 8716	Primary scintillation events:3533	Primary Cerenkov events: 31	Secondary Scintillation events: 5057	Secondary Cerenkov Events: 1
event ID: 10517	Primary scintillation events:6941	Primary Cerenkov events: 27	Secondary Scintillation events: 6439	Secondary Cerenkov Events: 1
event ID: 10535	Primary scintillation events:3823	Primary Cerenkov events: 10	Secondary Scintillation events: 8153	Secondary Cerenkov Events: 1
event ID: 10550	Primary scintillation events:4135	Primary Cerenkov events: 42	Secondary Scintillation events: 10953	Secondary Cerenkov Events: 1
event ID: 11425	Primary scintillation events:58	Primary Cerenkov events: 1	Secondary Scintillation events: 10953	Secondary Cerenkov Events: 1
event ID: 12109	Primary scintillation events:3666	Primary Cerenkov events: 41	Secondary Scintillation events: 11754	Secondary Cerenkov Events: 1
event ID: 13518	Primary scintillation events:3484	Primary Cerenkov events: 40	Secondary Scintillation events: 16112	Secondary Cerenkov Events: 4
event ID: 13567	Primary scintillation events:2382	Primary Cerenkov events: 16	Secondary Scintillation events: 16431	Secondary Cerenkov Events: 4
event ID: 15662	Primary scintillation events:7578	Primary Cerenkov events: 35	Secondary Scintillation events: 18724	Secondary Cerenkov Events: 4
event ID: 16406	Primary scintillation events:3430	Primary Cerenkov events: 37	Secondary Scintillation events: 21375	Secondary Cerenkov Events: 4
event ID: 16866	Primary scintillation events:8141	Primary Cerenkov events: 40	Secondary Scintillation events: 26622	Secondary Cerenkov Events: 4
event ID: 17686	Primary scintillation events:3571	Primary Cerenkov events: 41	Secondary Scintillation events: 27293	Secondary Cerenkov Events: 4
event ID: 20475	Primary scintillation events:3415	Primary Cerenkov events: 31	Secondary Scintillation events: 27956	Secondary Cerenkov Events: 4
event ID: 22683	Primary scintillation events:3471	Primary Cerenkov events: 38	Secondary Scintillation events: 29560	Secondary Cerenkov Events: 4
event ID: 23175	Primary scintillation events:10795	Primary Cerenkov events: 92	Secondary Scintillation events: 35321	Secondary Cerenkov Events: 4
event ID: 23178	Primary scintillation events:10181	Primary Cerenkov events: 78	Secondary Scintillation events: 40978	Secondary Cerenkov Events: 4
event ID: 25318	Primary scintillation events:2153	Primary Cerenkov events: 22	Secondary Scintillation events: 41538	Secondary Cerenkov Events: 4
event ID: 25328	Primary scintillation events:349	Primary Cerenkov events: 3	Secondary Scintillation events: 41595	Secondary Cerenkov Events: 4
event ID: 26812	Primary scintillation events:3631	Primary Cerenkov events: 41	Secondary Scintillation events: 42471	Secondary Cerenkov Events: 4
event ID: 27436	Primary scintillation events:3739	Primary Cerenkov events: 34	Secondary Scintillation events: 43329	Secondary Cerenkov Events: 4
event ID: 27439	Primary scintillation events:434	Primary Cerenkov events: 7	Secondary Scintillation events: 43421	Secondary Cerenkov Events: 4
event ID: 28089	Primary scintillation events:3580	Primary Cerenkov events: 29	Secondary Scintillation events: 52175	Secondary Cerenkov Events: 28
event ID: 29736	Primary scintillation events:4172	Primary Cerenkov events: 38	Secondary Scintillation events: 53633	Secondary Cerenkov Events: 28
event ID: 30722	Primary scintillation events:3454	Primary Cerenkov events: 42	Secondary Scintillation events: 55336	Secondary Cerenkov Events: 28
event ID: 33303	Primary scintillation events:3453	Primary Cerenkov events: 30	Secondary Scintillation events: 57834	Secondary Cerenkov Events: 28
event ID: 33325	Primary scintillation events:1095	Primary Cerenkov events: 11	Secondary Scintillation events: 58030	Secondary Cerenkov Events: 28
event ID: 35029	Primary scintillation events:4263	Primary Cerenkov events: 34	Secondary Scintillation events: 59746	Secondary Cerenkov Events: 28
event ID: 35747	Primary scintillation events:3342	Primary Cerenkov events: 38	Secondary Scintillation events: 60582	Secondary Cerenkov Events: 28
event ID: 35764	Primary scintillation events:6077	Primary Cerenkov events: 61	Secondary Scintillation events: 64377	Secondary Cerenkov Events: 28
event ID: 36825	Primary scintillation events:274	Primary Cerenkov events: 1	Secondary Scintillation events: 64490	Secondary Cerenkov Events: 28
event ID: 39261	Primary scintillation events:3394	Primary Cerenkov events: 25	Secondary Scintillation events: 65670	Secondary Cerenkov Events: 28
event ID: 39289	Primary scintillation events:3529	Primary Cerenkov events: 39	Secondary Scintillation events: 67815	Secondary Cerenkov Events: 28
event ID: 40236	Primary scintillation events:5833	Primary Cerenkov events: 54	Secondary Scintillation events: 69296	Secondary Cerenkov Events: 28
event ID: 41328	Primary scintillation events:3477	Primary Cerenkov events: 35	Secondary Scintillation events: 70737	Secondary Cerenkov Events: 28
event ID: 43665	Primary scintillation events:3896	Primary Cerenkov events: 25	Secondary Scintillation events: 71864	Secondary Cerenkov Events: 28
event ID: 43675	Primary scintillation events:3505	Primary Cerenkov events: 41	Secondary Scintillation events: 72840	Secondary Cerenkov Events: 28
event ID: 44482	Primary scintillation events:3334	Primary Cerenkov events: 37	Secondary Scintillation events: 73763	Secondary Cerenkov Events: 28
event ID: 44519	Primary scintillation events:3915	Primary Cerenkov events: 37	Secondary Scintillation events: 75543	Secondary Cerenkov Events: 28
event ID: 46286	Primary scintillation events:3694	Primary Cerenkov events: 33	Secondary Scintillation events: 82959	Secondary Cerenkov Events: 36
event ID: 46304	Primary scintillation events:3548	Primary Cerenkov events: 23	Secondary Scintillation events: 83960	Secondary Cerenkov Events: 36
event ID: 46308	Primary scintillation events:8477	Primary Cerenkov events: 87	Secondary Scintillation events: 88704	Secondary Cerenkov Events: 36
event ID: 46316	Primary scintillation events:3794	Primary Cerenkov events: 36	Secondary Scintillation events: 91015	Secondary Cerenkov Events: 36
event ID: 46334	Primary scintillation events:3391	Primary Cerenkov events: 37	Secondary Scintillation events: 91403	Secondary Cerenkov Events: 36
