event ID: 677	Primary scintillation events:4123	Primary Cerenkov events: 42	Secondary Scintillation events: 1510	Secondary Cerenkov Events: 0
event ID: 922	Primary scintillation events:3456	Primary Cerenkov events: 33	Secondary Scintillation events: 2491	Secondary Cerenkov Events: 0
event ID: 1787	Primary scintillation events:2515	Primary Cerenkov events: 31	Secondary Scintillation events: 2900	Secondary Cerenkov Events: 0
event ID: 2493	Primary scintillation events:3509	Primary Cerenkov events: 32	Secondary Scintillation events: 4420	Secondary Cerenkov Events: 0
event ID: 6385	Primary scintillation events:2744	Primary Cerenkov events: 22	Secondary Scintillation events: 4667	Secondary Cerenkov Events: 0
event ID: 7235	Primary scintillation events:13207	Primary Cerenkov events: 100	Secondary Scintillation events: 9059	Secondary Cerenkov Events: 0
event ID: 7254	Primary scintillation events:3466	Primary Cerenkov events: 26	Secondary Scintillation events: 16636	Secondary Cerenkov Events: 13
event ID: 9007	Primary scintillation events:3842	Primary Cerenkov events: 34	Secondary Scintillation events: 17149	Secondary Cerenkov Events: 13
event ID: 10712	Primary scintillation events:2586	Primary Cerenkov events: 35	Secondary Scintillation events: 17709	Secondary Cerenkov Events: 13
event ID: 12489	Primary scintillation events:3800	Primary Cerenkov events: 39	Secondary Scintillation events: 19742	Secondary Cerenkov Events: 13
event ID: 16604	Primary scintillation events:6416	Primary Cerenkov events: 51	Secondary Scintillation events: 21542	Secondary Cerenkov Events: 13
event ID: 16631	Primary scintillation events:3470	Primary Cerenkov events: 28	Secondary Scintillation events: 22780	Secondary Cerenkov Events: 13
event ID: 17792	Primary scintillation events:1759	Primary Cerenkov events: 16	Secondary Scintillation events: 23287	Secondary Cerenkov Events: 13
event ID: 18961	Primary scintillation events:3575	Primary Cerenkov events: 30	Secondary Scintillation events: 24230	Secondary Cerenkov Events: 13
event ID: 19875	Primary scintillation events:3687	Primary Cerenkov events: 43	Secondary Scintillation events: 25372	Secondary Cerenkov Events: 13
event ID: 21647	Primary scintillation events:3669	Primary Cerenkov events: 29	Secondary Scintillation events: 26942	Secondary Cerenkov Events: 13
event ID: 21679	Primary scintillation events:3841	Primary Cerenkov events: 40	Secondary Scintillation events: 31629	Secondary Cerenkov Events: 23
event ID: 23484	Primary scintillation events:913	Primary Cerenkov events: 0	Secondary Scintillation events: 32057	Secondary Cerenkov Events: 23
event ID: 26062	Primary scintillation events:1270	Primary Cerenkov events: 3	Secondary Scintillation events: 33755	Secondary Cerenkov Events: 23
event ID: 26984	Primary scintillation events:3433	Primary Cerenkov events: 40	Secondary Scintillation events: 35939	Secondary Cerenkov Events: 23
event ID: 26995	Primary scintillation events:4179	Primary Cerenkov events: 38	Secondary Scintillation events: 46129	Secondary Cerenkov Events: 49
event ID: 28156	Primary scintillation events:3495	Primary Cerenkov events: 31	Secondary Scintillation events: 47035	Secondary Cerenkov Events: 49
event ID: 28992	Primary scintillation events:3506	Primary Cerenkov events: 37	Secondary Scintillation events: 47732	Secondary Cerenkov Events: 49
event ID: 29017	Primary scintillation events:3456	Primary Cerenkov events: 37	Secondary Scintillation events: 48640	Secondary Cerenkov Events: 49
event ID: 29039	Primary scintillation events:3791	Primary Cerenkov events: 37	Secondary Scintillation events: 50546	Secondary Cerenkov Events: 49
event ID: 29040	Primary scintillation events:4395	Primary Cerenkov events: 39	Secondary Scintillation events: 51794	Secondary Cerenkov Events: 49
event ID: 29593	Primary scintillation events:3621	Primary Cerenkov events: 33	Secondary Scintillation events: 52438	Secondary Cerenkov Events: 49
event ID: 32026	Primary scintillation events:4016	Primary Cerenkov events: 36	Secondary Scintillation events: 54966	Secondary Cerenkov Events: 49
event ID: 32038	Primary scintillation events:8604	Primary Cerenkov events: 67	Secondary Scintillation events: 56682	Secondary Cerenkov Events: 49
event ID: 33407	Primary scintillation events:3438	Primary Cerenkov events: 30	Secondary Scintillation events: 58187	Secondary Cerenkov Events: 49
event ID: 34986	Primary scintillation events:3437	Primary Cerenkov events: 39	Secondary Scintillation events: 61133	Secondary Cerenkov Events: 49
event ID: 37840	Primary scintillation events:2810	Primary Cerenkov events: 24	Secondary Scintillation events: 62207	Secondary Cerenkov Events: 49
event ID: 44556	Primary scintillation events:12214	Primary Cerenkov events: 67	Secondary Scintillation events: 65368	Secondary Cerenkov Events: 49
event ID: 44564	Primary scintillation events:356	Primary Cerenkov events: 4	Secondary Scintillation events: 65394	Secondary Cerenkov Events: 49
event ID: 47777	Primary scintillation events:3780	Primary Cerenkov events: 41	Secondary Scintillation events: 66184	Secondary Cerenkov Events: 49
event ID: 49268	Primary scintillation events:3379	Primary Cerenkov events: 38	Secondary Scintillation events: 68272	Secondary Cerenkov Events: 49
event ID: 49929	Primary scintillation events:3499	Primary Cerenkov events: 38	Secondary Scintillation events: 69265	Secondary Cerenkov Events: 49
