event ID: 516	Primary scintillation events:4434	Primary Cerenkov events: 58	Secondary Scintillation events: 2035	Secondary Cerenkov Events: 0
event ID: 527	Primary scintillation events:3325	Primary Cerenkov events: 32	Secondary Scintillation events: 11346	Secondary Cerenkov Events: 21
event ID: 1896	Primary scintillation events:4099	Primary Cerenkov events: 46	Secondary Scintillation events: 11938	Secondary Cerenkov Events: 21
event ID: 2626	Primary scintillation events:3518	Primary Cerenkov events: 27	Secondary Scintillation events: 12504	Secondary Cerenkov Events: 21
event ID: 4388	Primary scintillation events:3390	Primary Cerenkov events: 38	Secondary Scintillation events: 14674	Secondary Cerenkov Events: 21
event ID: 5618	Primary scintillation events:4203	Primary Cerenkov events: 20	Secondary Scintillation events: 23549	Secondary Cerenkov Events: 37
event ID: 12071	Primary scintillation events:3559	Primary Cerenkov events: 25	Secondary Scintillation events: 24943	Secondary Cerenkov Events: 37
event ID: 12750	Primary scintillation events:4259	Primary Cerenkov events: 30	Secondary Scintillation events: 25861	Secondary Cerenkov Events: 37
event ID: 16011	Primary scintillation events:3451	Primary Cerenkov events: 39	Secondary Scintillation events: 31771	Secondary Cerenkov Events: 55
event ID: 16034	Primary scintillation events:5181	Primary Cerenkov events: 49	Secondary Scintillation events: 34347	Secondary Cerenkov Events: 55
event ID: 17228	Primary scintillation events:3521	Primary Cerenkov events: 36	Secondary Scintillation events: 35061	Secondary Cerenkov Events: 55
event ID: 17229	Primary scintillation events:2847	Primary Cerenkov events: 35	Secondary Scintillation events: 35854	Secondary Cerenkov Events: 55
event ID: 18196	Primary scintillation events:3338	Primary Cerenkov events: 27	Secondary Scintillation events: 37341	Secondary Cerenkov Events: 55
event ID: 18731	Primary scintillation events:6698	Primary Cerenkov events: 68	Secondary Scintillation events: 41727	Secondary Cerenkov Events: 55
event ID: 19217	Primary scintillation events:4985	Primary Cerenkov events: 46	Secondary Scintillation events: 42588	Secondary Cerenkov Events: 55
event ID: 19222	Primary scintillation events:3414	Primary Cerenkov events: 43	Secondary Scintillation events: 44096	Secondary Cerenkov Events: 55
event ID: 19786	Primary scintillation events:3483	Primary Cerenkov events: 33	Secondary Scintillation events: 45524	Secondary Cerenkov Events: 55
event ID: 19839	Primary scintillation events:3432	Primary Cerenkov events: 37	Secondary Scintillation events: 46704	Secondary Cerenkov Events: 55
event ID: 22098	Primary scintillation events:3502	Primary Cerenkov events: 30	Secondary Scintillation events: 48011	Secondary Cerenkov Events: 55
event ID: 24657	Primary scintillation events:3454	Primary Cerenkov events: 24	Secondary Scintillation events: 57597	Secondary Cerenkov Events: 72
event ID: 26194	Primary scintillation events:4054	Primary Cerenkov events: 39	Secondary Scintillation events: 58213	Secondary Cerenkov Events: 72
event ID: 26214	Primary scintillation events:158	Primary Cerenkov events: 2	Secondary Scintillation events: 58213	Secondary Cerenkov Events: 72
event ID: 27483	Primary scintillation events:3336	Primary Cerenkov events: 32	Secondary Scintillation events: 59036	Secondary Cerenkov Events: 72
event ID: 29268	Primary scintillation events:3416	Primary Cerenkov events: 40	Secondary Scintillation events: 59932	Secondary Cerenkov Events: 72
event ID: 30615	Primary scintillation events:3323	Primary Cerenkov events: 32	Secondary Scintillation events: 61793	Secondary Cerenkov Events: 72
event ID: 30622	Primary scintillation events:4293	Primary Cerenkov events: 43	Secondary Scintillation events: 62797	Secondary Cerenkov Events: 72
event ID: 31923	Primary scintillation events:3315	Primary Cerenkov events: 36	Secondary Scintillation events: 63546	Secondary Cerenkov Events: 72
event ID: 35236	Primary scintillation events:3612	Primary Cerenkov events: 26	Secondary Scintillation events: 64967	Secondary Cerenkov Events: 72
event ID: 35237	Primary scintillation events:3410	Primary Cerenkov events: 29	Secondary Scintillation events: 66167	Secondary Cerenkov Events: 72
event ID: 36121	Primary scintillation events:3341	Primary Cerenkov events: 39	Secondary Scintillation events: 67415	Secondary Cerenkov Events: 72
event ID: 36914	Primary scintillation events:3592	Primary Cerenkov events: 41	Secondary Scintillation events: 69681	Secondary Cerenkov Events: 72
event ID: 37652	Primary scintillation events:3882	Primary Cerenkov events: 39	Secondary Scintillation events: 74583	Secondary Cerenkov Events: 76
event ID: 38547	Primary scintillation events:2742	Primary Cerenkov events: 18	Secondary Scintillation events: 74981	Secondary Cerenkov Events: 76
event ID: 39558	Primary scintillation events:3391	Primary Cerenkov events: 18	Secondary Scintillation events: 76276	Secondary Cerenkov Events: 76
event ID: 39580	Primary scintillation events:3345	Primary Cerenkov events: 38	Secondary Scintillation events: 76779	Secondary Cerenkov Events: 76
event ID: 39589	Primary scintillation events:3558	Primary Cerenkov events: 37	Secondary Scintillation events: 77761	Secondary Cerenkov Events: 76
event ID: 40348	Primary scintillation events:4610	Primary Cerenkov events: 44	Secondary Scintillation events: 79801	Secondary Cerenkov Events: 76
event ID: 41143	Primary scintillation events:4027	Primary Cerenkov events: 31	Secondary Scintillation events: 81402	Secondary Cerenkov Events: 76
event ID: 44745	Primary scintillation events:5367	Primary Cerenkov events: 47	Secondary Scintillation events: 83032	Secondary Cerenkov Events: 76
event ID: 45889	Primary scintillation events:3994	Primary Cerenkov events: 27	Secondary Scintillation events: 84125	Secondary Cerenkov Events: 76
event ID: 45927	Primary scintillation events:3599	Primary Cerenkov events: 33	Secondary Scintillation events: 84679	Secondary Cerenkov Events: 76
event ID: 47168	Primary scintillation events:4419	Primary Cerenkov events: 39	Secondary Scintillation events: 86460	Secondary Cerenkov Events: 76
event ID: 47224	Primary scintillation events:601	Primary Cerenkov events: 8	Secondary Scintillation events: 86750	Secondary Cerenkov Events: 76
event ID: 49863	Primary scintillation events:3264	Primary Cerenkov events: 29	Secondary Scintillation events: 87353	Secondary Cerenkov Events: 76
