Incoming Energy	62319	2.51713	1	CoupledTransportation
Incident Electron	62319	1	
Incoming Energy	142081	0.854539	1	CoupledTransportation
Incident Electron	142081	1	
Incoming Energy	189611	1.24684	1	CoupledTransportation
Incident Electron	189611	1	
Incoming Energy	300108	1.89826	1	CoupledTransportation
Incident Electron	300108	1	
Incoming Energy	443125	0.687584	1	CoupledTransportation
Incident Electron	443125	1	
Incoming Energy	467044	1.77945	1	CoupledTransportation
Incident Electron	467044	1	
Incoming Energy	489638	0.135445	1	CoupledTransportation
Incident Electron	489638	1	
Incoming Energy	507764	0.836479	1	CoupledTransportation
Incident Electron	507764	1	
Incoming Energy	511712	0.321584	1	CoupledTransportation
Incident Electron	511712	1	
Incoming Energy	552474	0.563992	1	CoupledTransportation
Incident Electron	552474	1	
Incoming Energy	588647	1.87482	1	CoupledTransportation
Incident Electron	588647	1	
Incoming Energy	621187	1.01856	1	CoupledTransportation
Incident Electron	621187	1	
Incoming Energy	621335	0.823722	1	CoupledTransportation
Incident Electron	621335	1	
Incoming Energy	689412	0.576542	1	CoupledTransportation
Incident Electron	689412	1	
Incoming Energy	721228	0.647886	1	CoupledTransportation
Incident Electron	721228	1	
Incoming Energy	774313	0.486575	1	CoupledTransportation
Incident Electron	774313	1	
Incoming Energy	801150	0.174807	1	CoupledTransportation
Incident Electron	801150	1	
Incoming Energy	942452	0.98608	1	CoupledTransportation
Incident Electron	942452	1	
Incoming Energy	945791	0.716325	1	CoupledTransportation
Incident Electron	945791	1	
Incoming Energy	981507	1.08058	1	CoupledTransportation
Incident Electron	981507	1	
Incoming Energy	981555	0.961506	1	CoupledTransportation
Incident Electron	981555	1	
Incoming Energy	1039792	1.97801	1	CoupledTransportation
Incident Electron	1039792	1	
Incoming Energy	1133100	1.48048	1	CoupledTransportation
Incident Electron	1133100	1	
Incoming Energy	1247068	1.58676	1	CoupledTransportation
Incident Electron	1247068	1	
Incoming Energy	1280489	1.69098	1	CoupledTransportation
Incident Electron	1280489	1	
Incoming Energy	1343309	0.171127	1	CoupledTransportation
Incident Electron	1343309	1	
Incoming Energy	1541000	1.87197	1	CoupledTransportation
Incident Electron	1541000	1	
Incoming Energy	1546572	2.28016	1	CoupledTransportation
Incident Electron	1546572	1	
Incoming Energy	1864808	0.252248	1	CoupledTransportation
Incident Electron	1864808	1	
Incoming Energy	1920275	1.75569	1	CoupledTransportation
Incident Electron	1920275	1	
