event ID: 42376	scintillation events:162	Cerenkov events: 7
event ID: 42594	scintillation events:1807	Cerenkov events: 36
event ID: 63868	scintillation events:96	Cerenkov events: 0
event ID: 67503	scintillation events:2610	Cerenkov events: 69
event ID: 67505	scintillation events:3189	Cerenkov events: 98
event ID: 78897	scintillation events:145	Cerenkov events: 0
event ID: 117620	scintillation events:1411	Cerenkov events: 25
event ID: 150713	scintillation events:766	Cerenkov events: 1
event ID: 172320	scintillation events:86	Cerenkov events: 0
event ID: 182028	scintillation events:744	Cerenkov events: 18
event ID: 182209	scintillation events:4576	Cerenkov events: 104
event ID: 193955	scintillation events:606	Cerenkov events: 4
event ID: 194038	scintillation events:2151	Cerenkov events: 40
event ID: 227837	scintillation events:372	Cerenkov events: 2
event ID: 228010	scintillation events:1271	Cerenkov events: 59
event ID: 230740	scintillation events:911	Cerenkov events: 34
event ID: 258405	scintillation events:899	Cerenkov events: 37
event ID: 265539	scintillation events:1750	Cerenkov events: 51
event ID: 265769	scintillation events:370	Cerenkov events: 0
event ID: 271117	scintillation events:2287	Cerenkov events: 65
event ID: 304917	scintillation events:3036	Cerenkov events: 97
event ID: 328262	scintillation events:693	Cerenkov events: 27
event ID: 385806	scintillation events:176	Cerenkov events: 4
event ID: 392828	scintillation events:4182	Cerenkov events: 121
event ID: 407131	scintillation events:2856	Cerenkov events: 74
event ID: 446523	scintillation events:344	Cerenkov events: 0
event ID: 460626	scintillation events:4374	Cerenkov events: 94
event ID: 470697	scintillation events:347	Cerenkov events: 17
event ID: 478882	scintillation events:1393	Cerenkov events: 40
event ID: 485205	scintillation events:2682	Cerenkov events: 78
event ID: 498091	scintillation events:7446	Cerenkov events: 154
event ID: 506417	scintillation events:887	Cerenkov events: 6
event ID: 510531	scintillation events:246	Cerenkov events: 0
event ID: 519701	scintillation events:5494	Cerenkov events: 130
event ID: 531920	scintillation events:110	Cerenkov events: 0
event ID: 539443	scintillation events:2293	Cerenkov events: 63
event ID: 546615	scintillation events:420	Cerenkov events: 15
event ID: 554298	scintillation events:518	Cerenkov events: 17
event ID: 584410	scintillation events:3262	Cerenkov events: 51
event ID: 632182	scintillation events:65	Cerenkov events: 0
event ID: 667020	scintillation events:52	Cerenkov events: 0
event ID: 667264	scintillation events:1246	Cerenkov events: 29
event ID: 683868	scintillation events:442	Cerenkov events: 0
event ID: 686776	scintillation events:167	Cerenkov events: 0
event ID: 701726	scintillation events:2926	Cerenkov events: 80
event ID: 719228	scintillation events:69	Cerenkov events: 0
event ID: 722398	scintillation events:114	Cerenkov events: 0
event ID: 732933	scintillation events:1159	Cerenkov events: 30
event ID: 750773	scintillation events:2445	Cerenkov events: 65
event ID: 760382	scintillation events:1161	Cerenkov events: 15
event ID: 778843	scintillation events:1490	Cerenkov events: 33
event ID: 789220	scintillation events:2589	Cerenkov events: 82
event ID: 831205	scintillation events:317	Cerenkov events: 0
event ID: 850642	scintillation events:3492	Cerenkov events: 91
event ID: 855603	scintillation events:1349	Cerenkov events: 29
event ID: 855632	scintillation events:64	Cerenkov events: 0
event ID: 858913	scintillation events:154	Cerenkov events: 0
event ID: 861892	scintillation events:276	Cerenkov events: 0
event ID: 885687	scintillation events:333	Cerenkov events: 0
event ID: 889628	scintillation events:2694	Cerenkov events: 84
event ID: 894991	scintillation events:1243	Cerenkov events: 30
event ID: 911925	scintillation events:2475	Cerenkov events: 78
event ID: 923985	scintillation events:359	Cerenkov events: 10
event ID: 928106	scintillation events:105	Cerenkov events: 0
event ID: 942399	scintillation events:658	Cerenkov events: 14
event ID: 942410	scintillation events:1730	Cerenkov events: 50
event ID: 964299	scintillation events:53	Cerenkov events: 0
event ID: 967818	scintillation events:3174	Cerenkov events: 91
event ID: 972102	scintillation events:710	Cerenkov events: 0
event ID: 976106	scintillation events:3187	Cerenkov events: 75
event ID: 976309	scintillation events:533	Cerenkov events: 19
event ID: 997894	scintillation events:385	Cerenkov events: 11
