event ID: 3374	scintillation events:2073	Cerenkov events: 59
event ID: 15206	scintillation events:428	Cerenkov events: 10
event ID: 26421	scintillation events:2546	Cerenkov events: 83
event ID: 31734	scintillation events:2725	Cerenkov events: 89
event ID: 31962	scintillation events:1165	Cerenkov events: 38
event ID: 42602	scintillation events:2357	Cerenkov events: 54
event ID: 46319	scintillation events:331	Cerenkov events: 6
event ID: 46350	scintillation events:1873	Cerenkov events: 41
event ID: 49781	scintillation events:434	Cerenkov events: 14
event ID: 71597	scintillation events:957	Cerenkov events: 23
event ID: 74125	scintillation events:1123	Cerenkov events: 34
event ID: 102725	scintillation events:5820	Cerenkov events: 189
event ID: 116944	scintillation events:5910	Cerenkov events: 114
event ID: 125070	scintillation events:2071	Cerenkov events: 46
event ID: 130626	scintillation events:2373	Cerenkov events: 61
event ID: 157992	scintillation events:2925	Cerenkov events: 67
event ID: 178531	scintillation events:3070	Cerenkov events: 74
event ID: 195552	scintillation events:2562	Cerenkov events: 59
event ID: 199948	scintillation events:2851	Cerenkov events: 78
event ID: 203518	scintillation events:602	Cerenkov events: 25
event ID: 207471	scintillation events:2075	Cerenkov events: 58
event ID: 249220	scintillation events:2379	Cerenkov events: 69
event ID: 249314	scintillation events:75	Cerenkov events: 2
event ID: 277692	scintillation events:120	Cerenkov events: 0
event ID: 302547	scintillation events:3235	Cerenkov events: 67
event ID: 306988	scintillation events:2803	Cerenkov events: 65
event ID: 311409	scintillation events:119	Cerenkov events: 0
event ID: 315419	scintillation events:1209	Cerenkov events: 43
event ID: 315425	scintillation events:922	Cerenkov events: 30
event ID: 315456	scintillation events:4045	Cerenkov events: 73
event ID: 327779	scintillation events:2491	Cerenkov events: 70
event ID: 333490	scintillation events:41	Cerenkov events: 1
event ID: 341501	scintillation events:5398	Cerenkov events: 121
event ID: 370172	scintillation events:2464	Cerenkov events: 76
event ID: 372982	scintillation events:344	Cerenkov events: 8
event ID: 373131	scintillation events:3214	Cerenkov events: 79
event ID: 375869	scintillation events:2281	Cerenkov events: 60
event ID: 380003	scintillation events:29	Cerenkov events: 3
event ID: 386650	scintillation events:2349	Cerenkov events: 55
event ID: 402402	scintillation events:3771	Cerenkov events: 83
event ID: 402481	scintillation events:3759	Cerenkov events: 114
event ID: 422502	scintillation events:3452	Cerenkov events: 100
event ID: 427481	scintillation events:412	Cerenkov events: 0
event ID: 431546	scintillation events:3169	Cerenkov events: 62
event ID: 434531	scintillation events:3339	Cerenkov events: 77
event ID: 438753	scintillation events:4014	Cerenkov events: 70
event ID: 473881	scintillation events:2146	Cerenkov events: 69
event ID: 479997	scintillation events:2252	Cerenkov events: 75
event ID: 485643	scintillation events:2025	Cerenkov events: 61
event ID: 503198	scintillation events:6735	Cerenkov events: 150
event ID: 516041	scintillation events:1434	Cerenkov events: 44
event ID: 529381	scintillation events:3829	Cerenkov events: 77
event ID: 532155	scintillation events:78	Cerenkov events: 0
event ID: 583323	scintillation events:1661	Cerenkov events: 47
event ID: 590011	scintillation events:880	Cerenkov events: 19
event ID: 604204	scintillation events:123	Cerenkov events: 7
event ID: 606752	scintillation events:700	Cerenkov events: 12
event ID: 613047	scintillation events:2213	Cerenkov events: 20
event ID: 633839	scintillation events:48	Cerenkov events: 2
event ID: 633849	scintillation events:3240	Cerenkov events: 62
event ID: 646018	scintillation events:2822	Cerenkov events: 80
event ID: 671133	scintillation events:721	Cerenkov events: 3
event ID: 702026	scintillation events:2360	Cerenkov events: 60
event ID: 731818	scintillation events:36	Cerenkov events: 0
event ID: 758834	scintillation events:5595	Cerenkov events: 140
event ID: 758848	scintillation events:1278	Cerenkov events: 34
event ID: 773467	scintillation events:77	Cerenkov events: 0
event ID: 795272	scintillation events:2192	Cerenkov events: 71
event ID: 826661	scintillation events:3212	Cerenkov events: 86
event ID: 846513	scintillation events:2083	Cerenkov events: 35
event ID: 860709	scintillation events:2781	Cerenkov events: 71
event ID: 870325	scintillation events:1586	Cerenkov events: 41
event ID: 874946	scintillation events:196	Cerenkov events: 0
event ID: 894423	scintillation events:54	Cerenkov events: 0
event ID: 897661	scintillation events:268	Cerenkov events: 0
event ID: 945007	scintillation events:1008	Cerenkov events: 33
event ID: 959382	scintillation events:630	Cerenkov events: 3
event ID: 967013	scintillation events:2982	Cerenkov events: 70
event ID: 967016	scintillation events:57	Cerenkov events: 0
event ID: 972011	scintillation events:145	Cerenkov events: 0
event ID: 992187	scintillation events:2087	Cerenkov events: 53
event ID: 999242	scintillation events:2850	Cerenkov events: 71
