event ID: 1859	scintillation events:3374	Cerenkov events: 66
event ID: 6254	scintillation events:840	Cerenkov events: 30
event ID: 17893	scintillation events:2820	Cerenkov events: 78
event ID: 27599	scintillation events:3196	Cerenkov events: 84
event ID: 33994	scintillation events:1248	Cerenkov events: 28
event ID: 34204	scintillation events:1807	Cerenkov events: 52
event ID: 48556	scintillation events:5459	Cerenkov events: 132
event ID: 48577	scintillation events:85	Cerenkov events: 0
event ID: 53536	scintillation events:7	Cerenkov events: 0
event ID: 67654	scintillation events:2400	Cerenkov events: 86
event ID: 81509	scintillation events:2706	Cerenkov events: 68
event ID: 89696	scintillation events:6815	Cerenkov events: 160
event ID: 105029	scintillation events:587	Cerenkov events: 16
event ID: 125341	scintillation events:5596	Cerenkov events: 153
event ID: 162902	scintillation events:6740	Cerenkov events: 144
event ID: 185747	scintillation events:2672	Cerenkov events: 46
event ID: 221292	scintillation events:2791	Cerenkov events: 84
event ID: 221427	scintillation events:3053	Cerenkov events: 56
event ID: 226416	scintillation events:1228	Cerenkov events: 30
event ID: 242844	scintillation events:2621	Cerenkov events: 76
event ID: 267693	scintillation events:2452	Cerenkov events: 77
event ID: 284466	scintillation events:6182	Cerenkov events: 165
event ID: 293291	scintillation events:2843	Cerenkov events: 83
event ID: 293435	scintillation events:41	Cerenkov events: 0
event ID: 301775	scintillation events:729	Cerenkov events: 10
event ID: 305543	scintillation events:1345	Cerenkov events: 31
event ID: 327281	scintillation events:1123	Cerenkov events: 22
event ID: 343895	scintillation events:69	Cerenkov events: 0
event ID: 344014	scintillation events:930	Cerenkov events: 26
event ID: 351278	scintillation events:3142	Cerenkov events: 64
event ID: 354641	scintillation events:3439	Cerenkov events: 89
event ID: 362436	scintillation events:593	Cerenkov events: 16
event ID: 373803	scintillation events:2402	Cerenkov events: 70
event ID: 386086	scintillation events:518	Cerenkov events: 10
event ID: 392501	scintillation events:251	Cerenkov events: 10
event ID: 400861	scintillation events:1154	Cerenkov events: 38
event ID: 460869	scintillation events:257	Cerenkov events: 16
event ID: 464072	scintillation events:3443	Cerenkov events: 41
event ID: 498761	scintillation events:74	Cerenkov events: 0
event ID: 503722	scintillation events:3394	Cerenkov events: 67
event ID: 503862	scintillation events:1245	Cerenkov events: 17
event ID: 503933	scintillation events:80	Cerenkov events: 0
event ID: 503960	scintillation events:493	Cerenkov events: 12
event ID: 526466	scintillation events:2564	Cerenkov events: 64
event ID: 530588	scintillation events:451	Cerenkov events: 0
event ID: 553226	scintillation events:1050	Cerenkov events: 33
event ID: 578408	scintillation events:83	Cerenkov events: 0
event ID: 605793	scintillation events:5762	Cerenkov events: 148
event ID: 610043	scintillation events:3035	Cerenkov events: 57
event ID: 642003	scintillation events:1502	Cerenkov events: 24
event ID: 684892	scintillation events:2138	Cerenkov events: 73
event ID: 696034	scintillation events:507	Cerenkov events: 14
event ID: 699460	scintillation events:2237	Cerenkov events: 63
event ID: 719087	scintillation events:229	Cerenkov events: 0
event ID: 739308	scintillation events:1079	Cerenkov events: 38
event ID: 743316	scintillation events:3511	Cerenkov events: 76
event ID: 759591	scintillation events:3	Cerenkov events: 0
event ID: 772421	scintillation events:5508	Cerenkov events: 113
event ID: 780910	scintillation events:2467	Cerenkov events: 65
event ID: 784777	scintillation events:2612	Cerenkov events: 86
event ID: 803275	scintillation events:1211	Cerenkov events: 37
event ID: 814194	scintillation events:111	Cerenkov events: 2
event ID: 834710	scintillation events:152	Cerenkov events: 0
event ID: 842815	scintillation events:2577	Cerenkov events: 77
event ID: 842880	scintillation events:6895	Cerenkov events: 146
event ID: 842893	scintillation events:214	Cerenkov events: 0
event ID: 856671	scintillation events:137	Cerenkov events: 0
event ID: 858562	scintillation events:1300	Cerenkov events: 25
event ID: 868766	scintillation events:602	Cerenkov events: 25
event ID: 875696	scintillation events:2237	Cerenkov events: 61
event ID: 885169	scintillation events:2023	Cerenkov events: 49
event ID: 902247	scintillation events:460	Cerenkov events: 5
event ID: 920042	scintillation events:209	Cerenkov events: 11
event ID: 922504	scintillation events:1249	Cerenkov events: 27
event ID: 926112	scintillation events:236	Cerenkov events: 0
event ID: 926195	scintillation events:5123	Cerenkov events: 150
event ID: 932873	scintillation events:2900	Cerenkov events: 63
event ID: 948902	scintillation events:249	Cerenkov events: 0
event ID: 948918	scintillation events:1554	Cerenkov events: 25
event ID: 984019	scintillation events:3181	Cerenkov events: 105
event ID: 995169	scintillation events:1729	Cerenkov events: 50
