event ID: 4545	scintillation events:2940	Cerenkov events: 54
event ID: 6158	scintillation events:4201	Cerenkov events: 71
event ID: 16907	scintillation events:1837	Cerenkov events: 63
event ID: 38421	scintillation events:1045	Cerenkov events: 20
event ID: 67955	scintillation events:2130	Cerenkov events: 73
event ID: 71001	scintillation events:1632	Cerenkov events: 27
event ID: 71040	scintillation events:90	Cerenkov events: 0
event ID: 80548	scintillation events:3960	Cerenkov events: 94
event ID: 82273	scintillation events:1604	Cerenkov events: 52
event ID: 86931	scintillation events:1709	Cerenkov events: 54
event ID: 116852	scintillation events:124	Cerenkov events: 0
event ID: 126299	scintillation events:2834	Cerenkov events: 83
event ID: 129611	scintillation events:4018	Cerenkov events: 90
event ID: 146533	scintillation events:3450	Cerenkov events: 71
event ID: 167137	scintillation events:3680	Cerenkov events: 87
event ID: 174358	scintillation events:3501	Cerenkov events: 77
event ID: 180821	scintillation events:2261	Cerenkov events: 51
event ID: 191510	scintillation events:1326	Cerenkov events: 36
event ID: 191519	scintillation events:3187	Cerenkov events: 83
event ID: 194578	scintillation events:473	Cerenkov events: 20
