event ID: 2885	scintillation events:3046	Cerenkov events: 74
event ID: 6648	scintillation events:6735	Cerenkov events: 131
event ID: 41687	scintillation events:3077	Cerenkov events: 70
event ID: 68354	scintillation events:421	Cerenkov events: 12
event ID: 108315	scintillation events:128	Cerenkov events: 0
event ID: 118881	scintillation events:264	Cerenkov events: 9
event ID: 120261	scintillation events:980	Cerenkov events: 21
event ID: 121983	scintillation events:757	Cerenkov events: 29
event ID: 129921	scintillation events:1093	Cerenkov events: 29
event ID: 143869	scintillation events:3308	Cerenkov events: 60
event ID: 147012	scintillation events:1737	Cerenkov events: 48
event ID: 147023	scintillation events:983	Cerenkov events: 30
event ID: 148358	scintillation events:5613	Cerenkov events: 140
event ID: 148469	scintillation events:738	Cerenkov events: 19
event ID: 164841	scintillation events:48	Cerenkov events: 0
event ID: 188199	scintillation events:37	Cerenkov events: 0
event ID: 189474	scintillation events:71	Cerenkov events: 2
event ID: 192381	scintillation events:3622	Cerenkov events: 98
