6336	8.90614	1
14730	9.0683	1
14961	9.19707	1
66318	8.62845	1
75244	3.65629	1
84420	3.75343	1
93108	7.69454	1
98501	7.29536	1
103509	6.29706	1
146554	8.9093	1
151628	8.38619	1
221031	8.87479	1
235259	4.6895	1
240579	8.98754	1
240668	9.06111	1
252284	8.44873	1
261664	6.49113	1
299173	3.55318	1
310420	0.937707	1
310444	9.15306	1
316834	9.0045	1
322114	8.94028	1
331729	8.94939	1
338849	5.91555	1
353662	4.38336	1
368709	7.68611	1
373092	4.4255	1
382274	8.76639	1
388109	8.9613	1
402183	8.88938	1
457269	9.06548	1
478548	6.63849	1
484195	7.70422	1
484273	0.685558	1
496458	6.72377	1
502132	8.40428	1
506653	7.07407	1
515500	8.4712	1
564919	3.80212	1
568681	5.7814	1
574487	7.33732	1
615386	3.37157	1
629991	5.57568	1
634345	9.01236	1
676720	8.95287	1
687505	8.75258	1
687538	5.1398	1
704075	7.86315	1
714963	7.2012	1
773221	5.16199	1
812410	8.96963	1
846213	9.01096	1
886635	8.94162	1
896030	4.84175	1
907684	5.68412	1
916840	3.64743	1
922855	4.32975	1
943184	9.18157	1
948867	9.10256	1
948903	8.58956	1
955654	9.02238	1
955843	3.21222	1
983372	8.74587	1
983668	1.58469	1
997234	8.79048	1
1010774	8.75082	1
1010943	4.34701	1
1010957	4.57659	1
1021113	1.66699	1
1035566	8.96965	1
1064836	7.285	1
1083080	2.04477	1
1083202	8.37012	1
1094075	8.85819	1
1100198	8.85135	1
1106596	6.68173	1
1106791	8.9036	1
1127418	8.83364	1
1137601	8.58881	1
1140990	9.13781	1
1151179	9.09653	1
1156075	2.38331	1
1174727	5.95879	1
1182121	8.84716	1
1182238	8.34376	1
1204231	9.11781	1
1217527	9.01737	1
1222690	8.58839	1
1235065	4.70923	1
1247844	5.02964	1
1253373	8.69078	1
1262807	7.63962	1
1276379	7.25994	1
1281378	5.06287	1
1291938	8.46567	1
1302980	1.46718	1
1309135	1.26054	1
1316048	8.4534	1
1335454	9.12773	1
1335570	9.09451	1
1349577	8.58231	1
1359099	9.16241	1
1365018	1.10453	1
1376914	8.81574	1
1382597	8.55928	1
1420503	2.18124	1
1425616	8.71683	1
1458088	1.81411	1
1534954	3.35393	1
1535067	1.25711	1
1550413	9.06093	1
1550471	5.6995	1
1550649	5.956	1
1591497	8.98988	1
1624628	8.9612	1
1631325	9.12939	1
1698956	9.06626	1
1699065	4.14917	1
1705113	8.24922	1
1710834	7.72189	1
1715597	9.14822	1
1728239	5.38417	1
1737905	9.05224	1
1743700	4.16005	1
1748518	8.28817	1
1754011	8.79767	1
1754207	8.88574	1
1774533	8.08891	1
1796314	4.97907	1
1816295	1.10102	1
1842294	8.95963	1
1851794	8.98818	1
1886959	8.45693	1
1891621	6.1425	1
1891687	8.70999	1
1896612	8.05491	1
1923175	8.95581	1
1927217	7.80921	1
1940833	8.53326	1
1958672	6.61901	1
1963861	8.12404	1
1992676	4.95376	1
