event ID: 268	Primary scintillation events:752	Primary Cerenkov events: 35	Secondary Scintillation events: 666	Secondary Cerenkov Events: 0
event ID: 13660	Primary scintillation events:1066	Primary Cerenkov events: 46	Secondary Scintillation events: 3663	Secondary Cerenkov Events: 14
event ID: 130103	Primary scintillation events:1630	Primary Cerenkov events: 94	Secondary Scintillation events: 5120	Secondary Cerenkov Events: 14
event ID: 176754	Primary scintillation events:1606	Primary Cerenkov events: 77	Secondary Scintillation events: 5940	Secondary Cerenkov Events: 14
event ID: 195675	Primary scintillation events:430	Primary Cerenkov events: 27	Secondary Scintillation events: 6263	Secondary Cerenkov Events: 14
event ID: 686236	Primary scintillation events:902	Primary Cerenkov events: 16	Secondary Scintillation events: 8787	Secondary Cerenkov Events: 23
event ID: 857445	Primary scintillation events:1595	Primary Cerenkov events: 77	Secondary Scintillation events: 9957	Secondary Cerenkov Events: 23
event ID: 934208	Primary scintillation events:5741	Primary Cerenkov events: 256	Secondary Scintillation events: 13592	Secondary Cerenkov Events: 23
event ID: 964236	Primary scintillation events:1929	Primary Cerenkov events: 61	Secondary Scintillation events: 14964	Secondary Cerenkov Events: 23
