Incoming Energy	214684	2.83948	1	CoupledTransportation
Incident Electron	214684	1	
Incoming Energy	238943	2.58529	1	CoupledTransportation
Incident Electron	238943	1	
Incoming Energy	399925	2.52597	1	CoupledTransportation
Incident Electron	399925	1	
Incoming Energy	429431	2.77929	1	CoupledTransportation
Incident Electron	429431	1	
Incoming Energy	440137	1.60392	1	CoupledTransportation
Incident Electron	440137	1	
Incoming Energy	469191	1.75786	1	CoupledTransportation
Incident Electron	469191	1	
Incoming Energy	552585	2.99375	1	CoupledTransportation
Incident Electron	552585	1	
Incoming Energy	555580	0.14708	1	CoupledTransportation
Incident Electron	555580	1	
Incoming Energy	613940	1.20873	1	CoupledTransportation
Incident Electron	613940	1	
Incoming Energy	809666	2.79584	1	CoupledTransportation
Incident Electron	809666	1	
Incoming Energy	826650	2.90798	1	CoupledTransportation
Incident Electron	826650	1	
