event ID: 228484	Primary scintillation events:203	Primary Cerenkov events: 7	Secondary Scintillation events: 564	Secondary Cerenkov Events: 1
event ID: 300197	Primary scintillation events:733	Primary Cerenkov events: 41	Secondary Scintillation events: 2259	Secondary Cerenkov Events: 3
event ID: 462408	Primary scintillation events:246	Primary Cerenkov events: 10	Secondary Scintillation events: 2673	Secondary Cerenkov Events: 3
event ID: 873079	Primary scintillation events:4003	Primary Cerenkov events: 161	Secondary Scintillation events: 9231	Secondary Cerenkov Events: 67
event ID: 962837	Primary scintillation events:2102	Primary Cerenkov events: 98	Secondary Scintillation events: 12662	Secondary Cerenkov Events: 75
