event ID: 25921	scintillation events:4447	Cerenkov events: 94
event ID: 39246	scintillation events:2182	Cerenkov events: 79
event ID: 61304	scintillation events:174	Cerenkov events: 0
event ID: 86639	scintillation events:2287	Cerenkov events: 69
event ID: 99240	scintillation events:2296	Cerenkov events: 68
event ID: 124259	scintillation events:160	Cerenkov events: 0
event ID: 127902	scintillation events:3132	Cerenkov events: 85
event ID: 134238	scintillation events:2535	Cerenkov events: 62
event ID: 136898	scintillation events:980	Cerenkov events: 22
event ID: 143520	scintillation events:78	Cerenkov events: 0
event ID: 152324	scintillation events:3798	Cerenkov events: 109
event ID: 158764	scintillation events:1732	Cerenkov events: 63
event ID: 163512	scintillation events:240	Cerenkov events: 0
event ID: 172318	scintillation events:2666	Cerenkov events: 55
event ID: 172462	scintillation events:3100	Cerenkov events: 55
event ID: 172470	scintillation events:569	Cerenkov events: 13
event ID: 179308	scintillation events:3572	Cerenkov events: 79
event ID: 179355	scintillation events:3163	Cerenkov events: 92
event ID: 195042	scintillation events:3120	Cerenkov events: 50
event ID: 203272	scintillation events:565	Cerenkov events: 1
event ID: 216355	scintillation events:1292	Cerenkov events: 28
event ID: 242504	scintillation events:6652	Cerenkov events: 148
event ID: 256828	scintillation events:2496	Cerenkov events: 50
event ID: 278995	scintillation events:1231	Cerenkov events: 41
event ID: 282201	scintillation events:2148	Cerenkov events: 63
event ID: 286451	scintillation events:1476	Cerenkov events: 38
event ID: 298254	scintillation events:290	Cerenkov events: 4
event ID: 351597	scintillation events:5552	Cerenkov events: 126
event ID: 376355	scintillation events:14612	Cerenkov events: 272
event ID: 380819	scintillation events:9917	Cerenkov events: 197
event ID: 387156	scintillation events:494	Cerenkov events: 18
event ID: 409643	scintillation events:81	Cerenkov events: 0
event ID: 441848	scintillation events:2927	Cerenkov events: 58
event ID: 446066	scintillation events:4963	Cerenkov events: 132
event ID: 459775	scintillation events:3774	Cerenkov events: 83
event ID: 466258	scintillation events:2015	Cerenkov events: 47
event ID: 475724	scintillation events:2512	Cerenkov events: 52
event ID: 488982	scintillation events:504	Cerenkov events: 17
event ID: 496851	scintillation events:1979	Cerenkov events: 71
event ID: 506078	scintillation events:1334	Cerenkov events: 21
event ID: 506229	scintillation events:1354	Cerenkov events: 30
event ID: 516843	scintillation events:103	Cerenkov events: 0
event ID: 531385	scintillation events:371	Cerenkov events: 7
event ID: 541914	scintillation events:4001	Cerenkov events: 105
event ID: 558943	scintillation events:876	Cerenkov events: 33
event ID: 565659	scintillation events:2437	Cerenkov events: 79
event ID: 582743	scintillation events:599	Cerenkov events: 18
event ID: 582859	scintillation events:1935	Cerenkov events: 86
event ID: 582897	scintillation events:8719	Cerenkov events: 192
event ID: 587218	scintillation events:2025	Cerenkov events: 61
event ID: 598417	scintillation events:2707	Cerenkov events: 50
event ID: 624173	scintillation events:560	Cerenkov events: 21
event ID: 670095	scintillation events:1117	Cerenkov events: 20
event ID: 688011	scintillation events:2008	Cerenkov events: 46
event ID: 700206	scintillation events:3053	Cerenkov events: 56
event ID: 704285	scintillation events:123	Cerenkov events: 0
event ID: 704398	scintillation events:1669	Cerenkov events: 51
event ID: 717535	scintillation events:2313	Cerenkov events: 77
event ID: 721130	scintillation events:3353	Cerenkov events: 80
event ID: 740318	scintillation events:2553	Cerenkov events: 90
event ID: 757797	scintillation events:74	Cerenkov events: 0
event ID: 760043	scintillation events:676	Cerenkov events: 19
event ID: 760194	scintillation events:1095	Cerenkov events: 25
event ID: 774315	scintillation events:3374	Cerenkov events: 66
event ID: 785076	scintillation events:198	Cerenkov events: 4
event ID: 795757	scintillation events:2107	Cerenkov events: 32
event ID: 799199	scintillation events:697	Cerenkov events: 6
event ID: 808597	scintillation events:3597	Cerenkov events: 81
event ID: 808669	scintillation events:331	Cerenkov events: 5
event ID: 825698	scintillation events:4122	Cerenkov events: 93
event ID: 840607	scintillation events:1554	Cerenkov events: 30
event ID: 855188	scintillation events:2987	Cerenkov events: 61
event ID: 855354	scintillation events:3052	Cerenkov events: 74
event ID: 863437	scintillation events:51	Cerenkov events: 4
event ID: 882827	scintillation events:2710	Cerenkov events: 78
event ID: 916044	scintillation events:694	Cerenkov events: 19
event ID: 938651	scintillation events:171	Cerenkov events: 6
event ID: 946715	scintillation events:4525	Cerenkov events: 137
event ID: 954265	scintillation events:1195	Cerenkov events: 36
event ID: 966065	scintillation events:431	Cerenkov events: 17
event ID: 966208	scintillation events:2013	Cerenkov events: 30
event ID: 970358	scintillation events:3834	Cerenkov events: 83
event ID: 970404	scintillation events:3988	Cerenkov events: 90
event ID: 975551	scintillation events:125	Cerenkov events: 0
