event ID: 10016	scintillation events:989	Cerenkov events: 36
event ID: 18800	scintillation events:6246	Cerenkov events: 127
event ID: 18922	scintillation events:2840	Cerenkov events: 88
event ID: 29968	scintillation events:2499	Cerenkov events: 74
event ID: 33726	scintillation events:510	Cerenkov events: 18
event ID: 37006	scintillation events:77	Cerenkov events: 3
event ID: 42827	scintillation events:337	Cerenkov events: 14
event ID: 45449	scintillation events:367	Cerenkov events: 0
event ID: 56666	scintillation events:111	Cerenkov events: 0
event ID: 72827	scintillation events:3008	Cerenkov events: 105
event ID: 88944	scintillation events:833	Cerenkov events: 24
event ID: 88976	scintillation events:119	Cerenkov events: 4
event ID: 97374	scintillation events:3743	Cerenkov events: 106
event ID: 97628	scintillation events:124	Cerenkov events: 0
event ID: 121762	scintillation events:956	Cerenkov events: 37
event ID: 129798	scintillation events:696	Cerenkov events: 15
event ID: 150818	scintillation events:2952	Cerenkov events: 75
event ID: 168454	scintillation events:64	Cerenkov events: 0
event ID: 182135	scintillation events:1448	Cerenkov events: 37
event ID: 189253	scintillation events:71	Cerenkov events: 2
event ID: 193122	scintillation events:2836	Cerenkov events: 63
event ID: 199777	scintillation events:152	Cerenkov events: 0
event ID: 213152	scintillation events:3304	Cerenkov events: 95
event ID: 232178	scintillation events:151	Cerenkov events: 8
event ID: 243703	scintillation events:7410	Cerenkov events: 170
event ID: 252174	scintillation events:196	Cerenkov events: 5
event ID: 261148	scintillation events:585	Cerenkov events: 1
event ID: 292122	scintillation events:1664	Cerenkov events: 59
event ID: 298427	scintillation events:2503	Cerenkov events: 73
event ID: 307978	scintillation events:73	Cerenkov events: 2
event ID: 331705	scintillation events:120	Cerenkov events: 0
event ID: 343773	scintillation events:1602	Cerenkov events: 35
event ID: 365725	scintillation events:82	Cerenkov events: 0
event ID: 384041	scintillation events:2409	Cerenkov events: 71
event ID: 404009	scintillation events:759	Cerenkov events: 21
event ID: 423376	scintillation events:81	Cerenkov events: 0
event ID: 445583	scintillation events:2532	Cerenkov events: 76
event ID: 466564	scintillation events:2681	Cerenkov events: 59
event ID: 474624	scintillation events:2435	Cerenkov events: 77
event ID: 501825	scintillation events:2945	Cerenkov events: 58
event ID: 506474	scintillation events:814	Cerenkov events: 24
event ID: 526087	scintillation events:969	Cerenkov events: 28
event ID: 564555	scintillation events:2710	Cerenkov events: 46
event ID: 613187	scintillation events:1851	Cerenkov events: 69
event ID: 613330	scintillation events:463	Cerenkov events: 0
event ID: 629496	scintillation events:2511	Cerenkov events: 60
event ID: 634504	scintillation events:2923	Cerenkov events: 68
event ID: 647643	scintillation events:5208	Cerenkov events: 131
event ID: 658916	scintillation events:6433	Cerenkov events: 215
event ID: 667948	scintillation events:2598	Cerenkov events: 68
event ID: 680626	scintillation events:72	Cerenkov events: 0
event ID: 683634	scintillation events:2176	Cerenkov events: 70
event ID: 705510	scintillation events:3589	Cerenkov events: 66
event ID: 726537	scintillation events:3682	Cerenkov events: 53
event ID: 726552	scintillation events:2942	Cerenkov events: 52
event ID: 751453	scintillation events:2827	Cerenkov events: 109
event ID: 751463	scintillation events:719	Cerenkov events: 2
event ID: 751568	scintillation events:121	Cerenkov events: 0
event ID: 755913	scintillation events:3564	Cerenkov events: 102
event ID: 760532	scintillation events:3996	Cerenkov events: 108
event ID: 767777	scintillation events:2935	Cerenkov events: 66
event ID: 771189	scintillation events:62	Cerenkov events: 0
event ID: 780721	scintillation events:706	Cerenkov events: 17
event ID: 787152	scintillation events:424	Cerenkov events: 12
event ID: 787308	scintillation events:4889	Cerenkov events: 146
event ID: 787340	scintillation events:4396	Cerenkov events: 105
event ID: 791896	scintillation events:2534	Cerenkov events: 61
event ID: 807170	scintillation events:775	Cerenkov events: 12
event ID: 821519	scintillation events:2230	Cerenkov events: 33
event ID: 827316	scintillation events:137	Cerenkov events: 0
event ID: 836665	scintillation events:2193	Cerenkov events: 64
event ID: 853111	scintillation events:282	Cerenkov events: 10
event ID: 877577	scintillation events:1218	Cerenkov events: 32
event ID: 877781	scintillation events:1974	Cerenkov events: 60
event ID: 886745	scintillation events:273	Cerenkov events: 0
event ID: 924497	scintillation events:184	Cerenkov events: 0
event ID: 933574	scintillation events:266	Cerenkov events: 0
event ID: 940956	scintillation events:128	Cerenkov events: 0
event ID: 940959	scintillation events:80	Cerenkov events: 0
event ID: 940988	scintillation events:1173	Cerenkov events: 32
event ID: 949103	scintillation events:1815	Cerenkov events: 44
event ID: 963964	scintillation events:95	Cerenkov events: 0
event ID: 970630	scintillation events:327	Cerenkov events: 0
event ID: 970678	scintillation events:1821	Cerenkov events: 26
event ID: 970763	scintillation events:1286	Cerenkov events: 26
event ID: 970815	scintillation events:435	Cerenkov events: 21
event ID: 993026	scintillation events:2924	Cerenkov events: 73
event ID: 996318	scintillation events:277	Cerenkov events: 7
