7604	8.85622	1
28451	2.50946	1
68732	7.27507	1
68752	1.43714	1
123605	3.47496	1
132685	8.75087	1
138511	7.63458	1
144198	4.36517	1
164216	5.2516	1
169841	8.55506	1
176845	2.08333	1
196773	8.97746	1
196976	2.9728	1
202606	4.35722	1
219428	0.788546	1
224438	9.09089	1
235433	3.86669	1
235554	3.93838	1
242468	3.26335	1
251536	8.61284	1
251663	8.95005	1
260784	4.38293	1
280104	3.00613	1
286083	9.03103	1
297147	8.82555	1
339769	6.35222	1
348963	2.91916	1
376339	4.21314	1
380084	8.56158	1
392291	3.05931	1
400106	4.12907	1
417223	1.27322	1
417259	8.57254	1
457890	7.32362	1
489741	8.89791	1
494265	2.98742	1
514333	3.47507	1
535098	8.70608	1
535125	2.16973	1
554046	2.69922	1
564022	8.98061	1
568769	3.49432	1
569067	5.40514	1
610490	7.02483	1
618306	8.47875	1
651871	8.49872	1
651922	9.10295	1
663137	8.22567	1
677058	6.52693	1
696513	8.55708	1
696844	8.93644	1
708012	7.33153	1
708267	9.01359	1
731859	5.07911	1
776213	8.99795	1
829518	8.84406	1
834939	0.628758	1
834939	0.450431	1
849124	0.493511	1
855798	6.69385	1
866283	7.96926	1
866374	8.62003	1
870766	4.40873	1
889350	6.86695	1
905925	4.385	1
917820	9.02443	1
930744	9.0275	1
961709	7.29258	1
977799	9.09887	1
983793	8.98479	1
1017979	9.07182	1
1022220	6.21886	1
1027038	8.89068	1
1033000	8.47029	1
1075018	4.79332	1
1089135	0.745233	1
1094812	8.91302	1
1105263	8.78331	1
1110353	9.31095	1
1141530	9.00662	1
1149124	5.04767	1
1167286	5.11028	1
1209938	9.00107	1
1226223	7.60095	1
1230209	8.28509	1
1264438	6.67258	1
1337494	8.88074	1
1369336	7.22147	1
1369545	8.82034	1
1415457	8.49639	1
1432875	7.8481	1
1446277	2.9974	1
1467326	1.17306	1
1476486	4.63389	1
1485990	4.25365	1
1499119	7.41369	1
1505233	9.07978	1
1510392	9.09869	1
1521204	8.95023	1
1528612	8.41362	1
1565225	3.36158	1
1565423	8.88161	1
1587829	8.33019	1
1596654	0.426441	1
1627359	9.11049	1
1647201	9.05692	1
1651256	5.43289	1
1666477	8.72427	1
1666628	7.32682	1
1676350	7.4956	1
1709651	8.86028	1
1723632	8.76674	1
1735305	4.94313	1
1747453	8.13368	1
1796538	9.01987	1
1796761	5.56603	1
1802144	8.79696	1
1802538	7.30494	1
1807613	2.49019	1
1817213	9.0923	1
1838352	7.54732	1
1843234	8.80562	1
1851228	8.99397	1
1851388	4.11924	1
1857561	9.00015	1
1872150	2.98571	1
1893628	1.70652	1
1917524	8.80577	1
1924305	9.16074	1
1936982	3.19704	1
1963417	3.90628	1
1978349	6.95247	1
1987409	5.56167	1
1992121	7.83992	1
