Incoming Energy	20826	2.98304	1	CoupledTransportation
Incoming Energy	61121	0.750444	1	CoupledTransportation
Incoming Energy	64611	2.84532	1	CoupledTransportation
Incoming Energy	75223	5.34553	1	CoupledTransportation
Incoming Energy	128858	3.10561	1	CoupledTransportation
Incoming Energy	133463	2.65101	1	CoupledTransportation
Incoming Energy	169963	4.02067	1	CoupledTransportation
Incoming Energy	172673	4.57556	1	CoupledTransportation
Incoming Energy	196819	4.81757	1	CoupledTransportation
Incoming Energy	206883	4.24272	1	CoupledTransportation
Incoming Energy	242982	1.33812	1	CoupledTransportation
Incoming Energy	287081	4.74504	1	CoupledTransportation
Incoming Energy	354748	5.16801	1	CoupledTransportation
Incoming Energy	364896	4.30655	1	CoupledTransportation
Incoming Energy	389975	1.96784	1	CoupledTransportation
Incoming Energy	390137	1.06035	1	CoupledTransportation
Incoming Energy	429016	4.76253	1	CoupledTransportation
Incoming Energy	438919	0.795219	1	CoupledTransportation
Incoming Energy	438921	3.31422	1	CoupledTransportation
Incoming Energy	452021	3.12083	1	CoupledTransportation
Incoming Energy	494085	3.17187	1	CoupledTransportation
Incoming Energy	500469	3.77865	1	CoupledTransportation
Incoming Energy	549620	4.28689	1	CoupledTransportation
Incoming Energy	573778	0.871055	1	CoupledTransportation
Incoming Energy	580184	3.61983	1	CoupledTransportation
Incoming Energy	580184	3.10744	1	CoupledTransportation
Incoming Energy	602285	4.41557	1	CoupledTransportation
Incoming Energy	617291	2.12734	1	CoupledTransportation
Incoming Energy	625108	4.89036	1	CoupledTransportation
Incoming Energy	633653	0.983253	1	CoupledTransportation
Incoming Energy	682013	3.3081	1	CoupledTransportation
Incoming Energy	706537	1.77912	1	CoupledTransportation
Incoming Energy	720020	0.950116	1	CoupledTransportation
Incoming Energy	754178	0.305706	1	CoupledTransportation
Incoming Energy	754178	0.0584167	1	CoupledTransportation
Incoming Energy	781712	2.87573	1	CoupledTransportation
Incoming Energy	848874	5.46014	1	CoupledTransportation
Incoming Energy	873662	3.88388	1	CoupledTransportation
Incoming Energy	881228	5.42173	1	CoupledTransportation
Incoming Energy	913906	4.47144	1	CoupledTransportation
Incoming Energy	921178	1.33622	1	CoupledTransportation
Incoming Energy	933494	5.83808	1	CoupledTransportation
Incoming Energy	944440	5.25	1	CoupledTransportation
Incoming Energy	949364	4.78035	1	CoupledTransportation
Incoming Energy	959004	5.02275	1	CoupledTransportation
