Incoming Energy	33031	5.35928	1	CoupledTransportation
Incoming Energy	38286	4.14412	1	CoupledTransportation
Incoming Energy	74871	4.88109	1	CoupledTransportation
Incoming Energy	82990	2.04436	1	CoupledTransportation
Incoming Energy	84993	5.25049	1	CoupledTransportation
Incoming Energy	107324	3.4704	1	CoupledTransportation
Incoming Energy	128453	2.37	1	CoupledTransportation
Incoming Energy	137492	3.55312	1	CoupledTransportation
Incoming Energy	153115	5.34785	1	CoupledTransportation
Incoming Energy	162654	3.1533	1	CoupledTransportation
Incoming Energy	168747	2.95275	1	CoupledTransportation
Incoming Energy	168855	5.60583	1	CoupledTransportation
Incoming Energy	179985	3.48465	1	CoupledTransportation
Incoming Energy	190247	2.27831	1	CoupledTransportation
Incoming Energy	206883	4.24272	1	CoupledTransportation
Incoming Energy	209481	3.22542	1	CoupledTransportation
Incoming Energy	250395	4.72989	1	CoupledTransportation
Incoming Energy	266788	1.51807	1	CoupledTransportation
Incoming Energy	296733	4.99303	1	CoupledTransportation
Incoming Energy	300963	5.01363	1	CoupledTransportation
Incoming Energy	354276	1.53504	1	CoupledTransportation
Incoming Energy	356604	2.81724	1	CoupledTransportation
Incoming Energy	394234	3.05291	1	CoupledTransportation
Incoming Energy	408687	3.12273	1	CoupledTransportation
Incoming Energy	446951	4.04408	1	CoupledTransportation
