19449	9.06143	1
37652	9.12058	1
37679	8.78058	1
64637	4.16521	1
70886	9.0061	1
71091	6.96793	1
74826	6.97369	1
86160	4.97462	1
140610	5.00437	1
168769	8.62252	1
168826	6.44074	1
188385	9.01926	1
192027	6.39579	1
201373	2.36554	1
214203	8.83958	1
223307	2.60906	1
246226	9.09542	1
252364	6.29589	1
254751	2.4863	1
263239	8.97694	1
266942	8.66593	1
284594	7.10496	1
290706	5.38267	1
353460	8.08725	1
384078	8.91845	1
384120	8.7657	1
389633	6.90512	1
393886	1.96407	1
505080	8.65506	1
519118	9.02974	1
537036	6.45685	1
543863	4.60083	1
549894	8.13615	1
563210	8.72648	1
595437	6.90295	1
602943	8.75503	1
617010	9.21161	1
634718	9.055	1
647510	3.21224	1
659396	2.90021	1
693811	4.08187	1
693905	3.07842	1
730995	6.55392	1
757732	2.6459	1
774758	4.26101	1
780240	9.00533	1
803155	6.61401	1
818744	1.32173	1
833342	7.85819	1
833346	9.00194	1
841461	7.75222	1
852827	8.11796	1
902495	8.76265	1
922599	8.66275	1
937811	9.00594	1
937963	8.7027	1
942177	3.87175	1
942264	8.93358	1
947786	9.06535	1
954179	8.03205	1
983097	6.23894	1
995032	0.915046	1
