event ID: 2744	scintillation events:2384	Cerenkov events: 57
event ID: 15328	scintillation events:205	Cerenkov events: 0
event ID: 65112	scintillation events:1211	Cerenkov events: 23
event ID: 65315	scintillation events:4783	Cerenkov events: 83
event ID: 70838	scintillation events:178	Cerenkov events: 0
event ID: 74294	scintillation events:3411	Cerenkov events: 48
event ID: 94761	scintillation events:263	Cerenkov events: 0
event ID: 94773	scintillation events:6360	Cerenkov events: 142
event ID: 124717	scintillation events:2449	Cerenkov events: 91
event ID: 130073	scintillation events:3111	Cerenkov events: 39
event ID: 137093	scintillation events:1951	Cerenkov events: 34
event ID: 142744	scintillation events:147	Cerenkov events: 0
event ID: 198390	scintillation events:1730	Cerenkov events: 55
event ID: 207826	scintillation events:115	Cerenkov events: 0
event ID: 227315	scintillation events:4765	Cerenkov events: 109
event ID: 242595	scintillation events:3549	Cerenkov events: 102
event ID: 253001	scintillation events:191	Cerenkov events: 5
event ID: 253079	scintillation events:90	Cerenkov events: 1
event ID: 262242	scintillation events:90	Cerenkov events: 0
event ID: 264595	scintillation events:2287	Cerenkov events: 46
event ID: 280135	scintillation events:60	Cerenkov events: 0
event ID: 280214	scintillation events:2095	Cerenkov events: 70
event ID: 296292	scintillation events:202	Cerenkov events: 0
event ID: 300282	scintillation events:1833	Cerenkov events: 42
event ID: 300296	scintillation events:799	Cerenkov events: 30
event ID: 341115	scintillation events:3258	Cerenkov events: 86
event ID: 363473	scintillation events:298	Cerenkov events: 10
event ID: 378043	scintillation events:88	Cerenkov events: 0
event ID: 389098	scintillation events:316	Cerenkov events: 0
event ID: 389245	scintillation events:340	Cerenkov events: 11
event ID: 396010	scintillation events:3611	Cerenkov events: 86
event ID: 401547	scintillation events:4045	Cerenkov events: 106
event ID: 410954	scintillation events:196	Cerenkov events: 8
event ID: 427225	scintillation events:1424	Cerenkov events: 53
event ID: 434733	scintillation events:3889	Cerenkov events: 115
event ID: 460124	scintillation events:5023	Cerenkov events: 104
event ID: 468297	scintillation events:242	Cerenkov events: 6
event ID: 468373	scintillation events:918	Cerenkov events: 38
event ID: 490502	scintillation events:1370	Cerenkov events: 32
event ID: 527385	scintillation events:149	Cerenkov events: 2
event ID: 552203	scintillation events:325	Cerenkov events: 0
event ID: 555053	scintillation events:254	Cerenkov events: 0
event ID: 568915	scintillation events:2206	Cerenkov events: 54
event ID: 575209	scintillation events:566	Cerenkov events: 25
event ID: 587171	scintillation events:3176	Cerenkov events: 84
event ID: 612730	scintillation events:94	Cerenkov events: 0
event ID: 612804	scintillation events:79	Cerenkov events: 0
event ID: 618807	scintillation events:47	Cerenkov events: 0
event ID: 641997	scintillation events:3096	Cerenkov events: 76
event ID: 642212	scintillation events:672	Cerenkov events: 9
event ID: 652672	scintillation events:3746	Cerenkov events: 90
event ID: 659595	scintillation events:63	Cerenkov events: 0
event ID: 668468	scintillation events:2224	Cerenkov events: 68
event ID: 677332	scintillation events:233	Cerenkov events: 1
event ID: 680578	scintillation events:4712	Cerenkov events: 124
event ID: 699683	scintillation events:1309	Cerenkov events: 3
event ID: 703996	scintillation events:2470	Cerenkov events: 74
event ID: 709695	scintillation events:2669	Cerenkov events: 61
event ID: 718574	scintillation events:949	Cerenkov events: 28
event ID: 738759	scintillation events:3642	Cerenkov events: 66
event ID: 744633	scintillation events:3793	Cerenkov events: 91
event ID: 757396	scintillation events:1234	Cerenkov events: 34
event ID: 764228	scintillation events:274	Cerenkov events: 0
event ID: 783760	scintillation events:139	Cerenkov events: 0
event ID: 792665	scintillation events:2002	Cerenkov events: 51
event ID: 806865	scintillation events:7591	Cerenkov events: 136
event ID: 844475	scintillation events:284	Cerenkov events: 7
event ID: 867249	scintillation events:109	Cerenkov events: 0
event ID: 867396	scintillation events:3348	Cerenkov events: 75
event ID: 884743	scintillation events:14	Cerenkov events: 0
event ID: 909822	scintillation events:1193	Cerenkov events: 4
event ID: 915493	scintillation events:212	Cerenkov events: 6
event ID: 934325	scintillation events:7	Cerenkov events: 0
event ID: 952082	scintillation events:1698	Cerenkov events: 22
