Incoming Energy	33124	4.73805	1	CoupledTransportation
Incoming Energy	42832	3.32022	1	CoupledTransportation
Incoming Energy	57226	3.92358	1	CoupledTransportation
Incoming Energy	64300	2.58477	1	CoupledTransportation
Incoming Energy	81117	5.46912	1	CoupledTransportation
Incoming Energy	88521	2.43525	1	CoupledTransportation
Incoming Energy	88521	0.194277	1	CoupledTransportation
Incoming Energy	112872	0.522258	1	CoupledTransportation
Incoming Energy	127822	0.432878	1	CoupledTransportation
Incoming Energy	173895	2.75397	1	CoupledTransportation
Incoming Energy	184862	4.35313	1	CoupledTransportation
Incoming Energy	207513	4.12221	1	CoupledTransportation
Incoming Energy	232776	2.8114	1	CoupledTransportation
Incoming Energy	250156	2.42284	1	CoupledTransportation
Incoming Energy	272751	3.05352	1	CoupledTransportation
Incoming Energy	276124	4.02377	1	CoupledTransportation
Incoming Energy	284305	4.76668	1	CoupledTransportation
Incoming Energy	290487	2.74364	1	CoupledTransportation
Incoming Energy	303489	4.59587	1	CoupledTransportation
Incoming Energy	310511	5.56124	1	CoupledTransportation
Incoming Energy	329262	3.89554	1	CoupledTransportation
Incoming Energy	336603	3.06395	1	CoupledTransportation
Incoming Energy	340895	1.58003	1	CoupledTransportation
Incoming Energy	352633	0.858617	1	CoupledTransportation
Incoming Energy	386956	5.38868	1	CoupledTransportation
Incoming Energy	416081	5.13123	1	CoupledTransportation
Incoming Energy	434733	5.32986	1	CoupledTransportation
Incoming Energy	468373	4.69308	1	CoupledTransportation
Incoming Energy	484622	1.36862	1	CoupledTransportation
